country,scenario,temp,precip
Liberia,cc85bi50,277.4618771643685,2992.269345512568
Sri Lanka,cc85bi50,285.0396906379968,1916.6341013010904
Madagascar,cc85bi50,232.78801258985064,1763.2826599578382
Mexico,cc85bi50,244.57425755562326,1459.4637966434843
Myanmar,cc85bi50,223.93641863517198,1767.466246810114
Mozambique,cc85bi50,247.8918050715281,1188.5394429677385
Malawi,cc85bi50,262.13191340028294,1433.598977826663
Malaysia,cc85bi50,281.6036433447703,2756.6671469272987
Nigeria,cc85bi50,281.4394737389726,1382.8903574768678
Nicaragua,cc85bi50,267.102698502128,1184.968568347526
Nepal,cc85bi50,236.35342130564433,1858.3969299659138
Panama,cc85bi50,249.53225079539433,2509.6181654050015
Peru,cc85bi50,187.76928094142556,889.170125491596
Philippines,cc85bi50,272.98490268630513,2523.5705892786036
Papua New Guinea,cc85bi50,247.95513865862887,3307.8553014245504
Puerto Rico,cc85bi50,247.11503996017436,1345.057461645177
Paraguay,cc85bi50,241.16814648405386,1613.80002035083
Rwanda,cc85bi50,208.14530681627713,1461.0547606028283
Sierra Leone,cc85bi50,281.36304980652966,3103.9488304179386
El Salvador,cc85bi50,259.8675564239944,1279.2934560449755
Suriname,cc85bi50,292.531298088362,1513.027028468282
Togo,cc85bi50,277.6867204319747,1351.1543156921134
Thailand,cc85bi50,286.9171668750832,1470.555041766178
Timor-Leste,cc85bi50,262.0235184608424,1784.8867477762442
Trinidad and Tobago,cc85bi50,274.5036713525132,1348.2359706780937
Tanzania,cc85bi50,231.67864850297013,1186.5858701172156
Uganda,cc85bi50,235.77155999704055,1582.9255699503728
United States,cc85bi50,163.52704066354593,1566.1291931094147
Venezuela,cc85bi50,275.620608194028,839.6285250361401
Vietnam,cc85bi50,240.79824028309704,1863.922319651346
Yemen,cc85bi50,216.62084105752783,265.9804414829875
Zambia,cc85bi50,235.00662425360082,1115.1224001812116
Zimbabwe,cc85bi50,219.59093933505156,897.1876371610801
Angola,ac85bi50,245.44946426537604,705.2328333287238
Burundi,ac85bi50,228.78388315060346,1221.790689028647
Benin,ac85bi50,297.4940372621027,1141.2120649571661
Belize,ac85bi50,280.6578676451676,3161.170585914648
Bolivia,ac85bi50,166.16997859620898,960.3450898675119
Brazil,ac85bi50,237.73595436767317,1400.3372924397881
Central African Republic,ac85bi50,281.9485531342865,1618.1181623333143
China,ac85bi50,212.9029077635302,1539.6908925887737
Côte d'Ivoire,ac85bi50,281.04686111525103,1557.925255607599
Cameroon,ac85bi50,258.61123122219,2167.120752605008
Democratic Republic of the Congo,ac85bi50,239.07914369963552,1576.9918069997066
Republic of Congo,ac85bi50,265.92052795653973,1799.6025436765017
Colombia,ac85bi50,228.57165763382693,2556.906328493495
Costa Rica,ac85bi50,256.24859347040695,3096.6882907230124
Cuba,ac85bi50,268.4030791549799,1448.5590938547289
Dominican Republic,ac85bi50,257.74028473102084,1197.8736265320947
Ecuador,ac85bi50,241.35998434990506,1240.1099371335417
Ethiopia,ac85bi50,233.27830688864526,1205.4203078684147
Gabon,ac85bi50,274.05735582914855,2086.1928242455656
Ghana,ac85bi50,290.04771908046314,1334.8192249905744
Guinea,ac85bi50,270.71951982616326,1956.4264396739893
Equatorial Guinea,ac85bi50,254.8550713495164,2470.1869681224794
Guatemala,ac85bi50,240.99726841671747,2041.9458283960507
Guyana,ac85bi50,293.7311272048726,1390.0649107329848
Honduras,ac85bi50,259.1010891548294,1438.842780174467
Haiti,ac85bi50,263.48695474329884,1520.9471303481562
Indonesia,ac85bi50,254.93473671311745,2820.602221771166
India,ac85bi50,275.1137624025573,762.1748749037745
Jamaica,ac85bi50,255.84408985762315,2503.214112518037
Kenya,ac85bi50,251.96204400798058,910.9750840734549
Cambodia,ac85bi50,300.0174620267499,1588.6523745598518
Lao PDR,ac85bi50,233.59059472080773,1537.7716532311633
Liberia,ac85bi50,282.3498879276524,2879.968118124469
Sri Lanka,ac85bi50,289.2350240698394,1636.9720635443703
Madagascar,ac85bi50,237.86039660873462,1580.466473536122
Mexico,ac85bi50,247.65351360122798,1678.2731373270328
Myanmar,ac85bi50,229.31224723541933,1746.5910841501636
Mozambique,ac85bi50,252.96906169440678,1148.800384938526
Malawi,ac85bi50,267.38851751665027,1300.0930004506156
Malaysia,ac85bi50,285.92791374946296,2664.9957292232166
Nigeria,ac85bi50,287.6583538222304,1522.0434229067455
Nicaragua,ac85bi50,277.2340882584541,1545.450533017807
Nepal,ac85bi50,236.53457180368721,1652.8928895895283
Panama,ac85bi50,257.72639278175535,3089.9378976831213
Peru,ac85bi50,192.64246340110495,993.9246636251421
Philippines,ac85bi50,276.01277529968934,2736.5338672346284
Papua New Guinea,ac85bi50,251.68924178529292,3083.4704575365135
Puerto Rico,ac85bi50,252.50975600219576,1965.6435187717655
Paraguay,ac85bi50,239.13430345801356,1880.2737938643227
Rwanda,ac85bi50,215.37646902788114,1300.7383523324345
Sierra Leone,ac85bi50,287.7215333373197,3019.1100068491323
El Salvador,ac85bi50,265.4524479621215,1804.3366776390683
Suriname,ac85bi50,302.9167103106751,1271.5762838040546
Togo,ac85bi50,283.6761314933019,1341.1837050902789
Thailand,ac85bi50,294.44088838080904,1319.3524824079732
Timor-Leste,ac85bi50,265.4635107994968,1395.426789523752
Trinidad and Tobago,ac85bi50,281.2742747600193,1815.6937499758092
Tanzania,ac85bi50,238.88622537853428,1053.456514371025
Uganda,ac85bi50,247.65280396709497,1282.587911786644
United States,ac85bi50,165.44234421161823,1264.4439098134117
Venezuela,ac85bi50,283.22377616750225,977.2976313414085
Vietnam,ac85bi50,247.2703799202378,1873.2093723214268
Yemen,ac85bi50,223.29410638169,293.53637763387326
Zambia,ac85bi50,242.16456524587647,994.1025765575283
Zimbabwe,ac85bi50,226.08496965807686,853.099748108766
Angola,mi85bi50,237.47888051630758,732.6856597002566
Burundi,mi85bi50,229.7281302422267,1216.389035637811
Benin,mi85bi50,302.508461894459,1327.1201238555032
Belize,mi85bi50,279.5049418975547,3604.9017171975547
Bolivia,mi85bi50,166.1098980317456,858.5323235357633
Brazil,mi85bi50,231.07336905919237,1172.2311193883647
Central African Republic,mi85bi50,276.2175449132896,1461.365408071649
China,mi85bi50,214.20146026054223,1664.706850308548
Côte d'Ivoire,mi85bi50,267.75197841283835,1407.1078144467656
Cameroon,mi85bi50,252.24110164635738,2022.5333664169855
Democratic Republic of the Congo,mi85bi50,234.03985635752298,1469.3807451872526
Republic of Congo,mi85bi50,251.83176346348932,1712.7886565900035
Colombia,mi85bi50,225.99781192284587,2798.0559848691455
Costa Rica,mi85bi50,257.2467360045379,3068.6211276409113
Cuba,mi85bi50,267.4237531930928,1325.8615769335297
Dominican Republic,mi85bi50,253.5874779663425,1330.4189600231912
Ecuador,mi85bi50,239.85256555734352,1069.9663923526357
Ethiopia,mi85bi50,223.27077126195906,1232.4150969374978
Gabon,mi85bi50,259.9115243115647,1955.6268925424902
Ghana,mi85bi50,285.4709259247221,1480.9311056956394
Guinea,mi85bi50,260.99604495683786,2125.8017218840178
Equatorial Guinea,mi85bi50,254.18457568012036,2317.72151200763
Guatemala,mi85bi50,238.8905154459468,2368.199947980799
Guyana,mi85bi50,293.51669770468834,1671.391133589386
Honduras,mi85bi50,258.2690436577683,1746.3598637203593
Haiti,mi85bi50,260.2525016617351,1585.9283830116026
Indonesia,mi85bi50,250.93761081877585,2877.085855923933
India,mi85bi50,272.8182500060847,870.4870035005563
Jamaica,mi85bi50,256.09956035219676,2547.938323542605
Kenya,mi85bi50,246.2327403085588,1117.0677608883805
Cambodia,mi85bi50,299.73623854656046,1453.6285417577753
Lao PDR,mi85bi50,233.3603614444108,1644.1211182948587
Liberia,mi85bi50,275.3843942852965,2625.538132102164
Sri Lanka,mi85bi50,282.72171988024246,2099.4048035758774
Madagascar,mi85bi50,233.479522121937,1703.6624578871076
Mexico,mi85bi50,247.5621804846707,1701.8664067979062
Myanmar,mi85bi50,230.15287246831954,1934.9158262174933
Mozambique,mi85bi50,256.9016696079926,947.0337136388
Malawi,mi85bi50,269.0609856044583,1302.8556235673134
Malaysia,mi85bi50,282.4373518670333,2769.1540356954506
Nigeria,mi85bi50,285.40186084507354,1565.37854300964
Nicaragua,mi85bi50,274.4559372343852,1932.1359517204073
Nepal,mi85bi50,247.3007910030113,1718.6841550521117
Panama,mi85bi50,254.39688227963956,3165.3209556017773
Peru,mi85bi50,192.19584816585618,922.8840660734091
Philippines,mi85bi50,276.37606374320967,2375.2955012048
Papua New Guinea,mi85bi50,250.62769770858276,2446.6332898042297
Puerto Rico,mi85bi50,252.86428882734924,2186.387688294939
Paraguay,mi85bi50,243.73339210198372,1559.5636198578866
Rwanda,mi85bi50,212.6333723113674,1264.5382530864445
Sierra Leone,mi85bi50,282.7434883807711,2973.3288122168724
El Salvador,mi85bi50,264.3623729237434,2169.9534958487593
Suriname,mi85bi50,299.40151333594736,1533.0355089917264
Togo,mi85bi50,283.57600355601056,1512.9994643835328
Thailand,mi85bi50,295.5462081660764,1529.8144711964435
Timor-Leste,mi85bi50,264.4563565343565,1650.5321202221776
Trinidad and Tobago,mi85bi50,285.0965765617812,1834.819651705779
Tanzania,mi85bi50,234.38959894937386,1108.435772551087
Uganda,mi85bi50,238.38988305091075,1290.1924259740952
United States,mi85bi50,167.32079803244682,1232.9179710781902
Venezuela,mi85bi50,283.93396935039596,1150.2113125544715
Vietnam,mi85bi50,248.11045355764566,1854.317079956302
Yemen,mi85bi50,226.05902350353665,402.5369817108263
Zambia,mi85bi50,241.05693870922008,958.6162871593452
Zimbabwe,mi85bi50,231.72089701043305,648.8716071201658
Angola,bc85bi50,238.55799117683574,691.2684183171903
Burundi,bc85bi50,223.31204802821117,1205.9894216397297
Benin,bc85bi50,292.01477469033756,981.5420974539788
Belize,bc85bi50,270.42453468020096,3220.4044089263707
Bolivia,bc85bi50,161.65257944530867,990.1913643387246
Brazil,bc85bi50,232.2824448051895,1400.8183943687807
Central African Republic,bc85bi50,276.56792274437015,1641.6226743976586
China,bc85bi50,208.38917856839652,1576.1557483199738
Côte d'Ivoire,bc85bi50,275.3674557143741,1519.3121407054866
Cameroon,bc85bi50,251.87091902084555,1955.3743934018914
Democratic Republic of the Congo,bc85bi50,234.23235647743837,1589.9397456901995
Republic of Congo,bc85bi50,261.72491183871904,1792.5529197898607
Colombia,bc85bi50,225.19851982326418,2719.140823760732
Costa Rica,bc85bi50,246.20149083819902,2813.643629816766
Cuba,bc85bi50,260.96124219952804,1213.1516427418833
Dominican Republic,bc85bi50,246.82583449881506,1088.1675673499242
Ecuador,bc85bi50,234.96232201286426,1115.546869084516
Ethiopia,bc85bi50,223.1517611825942,1354.6215668650693
Gabon,bc85bi50,269.3198565210309,1919.694491473281
Ghana,bc85bi50,284.26932679955587,1251.0165366705264
Guinea,bc85bi50,265.9114838974115,1954.5008208843701
Equatorial Guinea,bc85bi50,249.7860444891549,2246.8679808834536
Guatemala,bc85bi50,231.76913134317243,1733.504614719032
Guyana,bc85bi50,282.6591274408779,2014.607413274085
Honduras,bc85bi50,246.44528940241008,1515.0816214283916
Haiti,bc85bi50,253.2759876993069,1362.630761606005
Indonesia,bc85bi50,249.8036964061052,2667.15110150908
India,bc85bi50,269.31076022056493,993.3586782448835
Jamaica,bc85bi50,248.55531345586908,2259.1896588996988
Kenya,bc85bi50,244.58186312707244,1006.2175888509037
Cambodia,bc85bi50,293.68571031389433,1471.7200753697375
Lao PDR,bc85bi50,227.97587536398925,1529.8324465712178
Liberia,bc85bi50,275.49119356076193,2870.891454472601
Sri Lanka,bc85bi50,284.41050654392063,2263.9315366466676
Madagascar,bc85bi50,230.8096098720571,2007.0867587959413
Mexico,bc85bi50,240.61438465138556,1465.2571605057396
Myanmar,bc85bi50,225.68755244198064,1772.7347050382093
Mozambique,bc85bi50,247.30738562337547,1214.0401930217558
Malawi,bc85bi50,261.54977008121534,1537.530087966396
Malaysia,bc85bi50,281.28022697576154,2680.9921600385305
Nigeria,bc85bi50,281.5786903112235,1359.0449550364158
Nicaragua,bc85bi50,263.77492382269827,1526.6602396496949
Nepal,bc85bi50,236.88242658142715,2341.50815555451
Panama,bc85bi50,248.16540791157072,2852.638249886189
Peru,bc85bi50,186.129990178631,973.9707420746712
Philippines,bc85bi50,271.99535233947455,2584.588040189541
Papua New Guinea,bc85bi50,246.0780589183126,3041.5341271685147
Puerto Rico,bc85bi50,244.9153408195579,1645.0604613901223
Paraguay,bc85bi50,236.81337591327764,1760.5150573609023
Rwanda,bc85bi50,209.6198475007156,1286.826083248787
Sierra Leone,bc85bi50,280.88951870851076,3102.2219781633335
El Salvador,bc85bi50,255.1155068577799,1553.9545708988865
Suriname,bc85bi50,290.6767270198948,1988.0578455705931
Togo,bc85bi50,278.3046568726647,1176.2709578668034
Thailand,bc85bi50,287.51127462407715,1424.2338768291236
Timor-Leste,bc85bi50,260.526219967569,1815.2950512608095
Trinidad and Tobago,bc85bi50,274.5515420915772,1795.6300356079826
Tanzania,bc85bi50,233.12035089810664,1189.9028539280114
Uganda,bc85bi50,240.97510581482507,1353.3985306897569
United States,bc85bi50,163.1265510323076,1452.3984260222073
Venezuela,bc85bi50,273.07788577492533,1048.7707565902485
Vietnam,bc85bi50,242.21424451431307,1750.3628951439518
Yemen,bc85bi50,216.71180729564003,299.90632467080314
Zambia,bc85bi50,236.10606520355108,1057.9630189355848
Zimbabwe,bc85bi50,220.0393237041922,928.3350971988214
Angola,mg85bi50,236.861559460361,771.1994658731974
Burundi,mg85bi50,219.0942790067312,1185.9445005681173
Benin,mg85bi50,292.1217591688343,1216.4633022539585
Belize,mg85bi50,271.43521683278055,3309.045679184154
Bolivia,mg85bi50,158.48514855967252,1005.3047045252723
Brazil,mg85bi50,230.79205036841384,1254.6202998187252
Central African Republic,mg85bi50,273.01109882727275,1778.7309956191036
China,mg85bi50,203.96761848275273,1469.3961010141177
Côte d'Ivoire,mg85bi50,280.8994082873393,1551.8861631854259
Cameroon,mg85bi50,256.89807386581185,2034.8741033287165
Democratic Republic of the Congo,mg85bi50,231.49646423513775,1590.8884354777285
Republic of Congo,mg85bi50,256.9564992429817,1923.6549699079155
Colombia,mg85bi50,223.3849244211495,2271.1620795855606
Costa Rica,mg85bi50,249.296922174174,2480.2777822584535
Cuba,mg85bi50,262.0300588942085,1355.7224070375612
Dominican Republic,mg85bi50,254.46986168773216,895.3222974528455
Ecuador,mg85bi50,234.72127076965566,1253.2552356580552
Ethiopia,mg85bi50,222.71196639100475,1386.7823684518414
Gabon,mg85bi50,266.41082978984684,2329.0002347892187
Ghana,mg85bi50,285.16259179706196,1536.928675271233
Guinea,mg85bi50,264.9017893510537,2132.433223725526
Equatorial Guinea,mg85bi50,249.1927803735443,2956.800611313467
Guatemala,mg85bi50,231.39250929140763,2012.5680232138882
Guyana,mg85bi50,279.24094361084195,1938.721421488305
Honduras,mg85bi50,250.85311474764526,1336.3676118723229
Haiti,mg85bi50,260.3041764012497,1241.5400148180763
Indonesia,mg85bi50,248.4328109861189,2679.8757280540603
India,mg85bi50,264.394919319998,971.3132896613811
Jamaica,mg85bi50,248.50058605846792,1859.316094158175
Kenya,mg85bi50,244.7878859276585,1000.2009352552002
Cambodia,mg85bi50,293.60927121108847,1577.193550544649
Lao PDR,mg85bi50,220.2901965134076,1622.5473847553862
Liberia,mg85bi50,276.7966818333064,2991.207246129085
Sri Lanka,mg85bi50,284.8720494404917,1946.2376195614372
Madagascar,mg85bi50,230.60512255957724,1688.6385542432047
Mexico,mg85bi50,240.83551409179506,1666.9823391256364
Myanmar,mg85bi50,224.11441609224042,1655.5604427244116
Mozambique,mg85bi50,244.6183456210734,1195.870603166039
Malawi,mg85bi50,257.45387624581116,1581.4427737266824
Malaysia,mg85bi50,280.32155928410907,2501.5928647279034
Nigeria,mg85bi50,283.3915500853694,1524.3623432517436
Nicaragua,mg85bi50,269.7793436463576,1249.1423182587134
Nepal,mg85bi50,232.3426856869048,2015.2447938267787
Panama,mg85bi50,251.0424264762142,2377.677510255545
Peru,mg85bi50,185.31223652002458,939.8504804809645
Philippines,mg85bi50,270.4852478023125,2344.0878194302168
Papua New Guinea,mg85bi50,243.65477612233235,3826.395883710784
Puerto Rico,mg85bi50,246.09233379778354,1254.3124733568734
Paraguay,mg85bi50,236.45488596033374,1657.8163189252205
Rwanda,mg85bi50,206.60621151996367,1284.8394195929493
Sierra Leone,mg85bi50,285.60007788626496,2906.1747295799782
El Salvador,mg85bi50,255.20606200690824,1860.454625689352
Suriname,mg85bi50,287.6339594431398,1850.2176094268139
Togo,mg85bi50,277.9980927523382,1476.4452001301804
Thailand,mg85bi50,283.9677331073634,1663.9772403005002
Timor-Leste,mg85bi50,260.53188804852954,1672.3530498915643
Trinidad and Tobago,mg85bi50,272.31686949887546,1707.374706699249
Tanzania,mg85bi50,228.17480512963138,1230.6188492139938
Uganda,mg85bi50,241.8313830907304,1383.649076977068
United States,mg85bi50,160.60243403380116,1157.4512673004501
Venezuela,mg85bi50,272.5539196565766,1059.731934650039
Vietnam,mg85bi50,236.1124561073977,1909.9150383569672
Yemen,mg85bi50,217.0138758129396,312.0677718159708
Zambia,mg85bi50,231.97320552912265,1097.7838989926831
Zimbabwe,mg85bi50,217.84002595948178,817.5298136868726
Angola,mc85bi50,234.98395590084277,891.8603069826793
Burundi,mc85bi50,218.8022049448755,1236.5450626891563
Benin,mc85bi50,289.09015715834875,1202.4138369807176
Belize,mc85bi50,277.2767383412241,3023.414823759951
Bolivia,mc85bi50,161.2323429806442,959.4465728252376
Brazil,mc85bi50,229.21674556585896,1322.004338552402
Central African Republic,mc85bi50,275.95827685390213,1679.0177670923172
China,mc85bi50,204.82453500047163,1665.345641786429
Côte d'Ivoire,mc85bi50,275.2122515989859,1621.9540947007354
Cameroon,mc85bi50,251.35203874033763,2040.36214883413
Democratic Republic of the Congo,mc85bi50,230.83715852958085,1608.2080536472504
Republic of Congo,mc85bi50,256.66551140088137,2104.392792459822
Colombia,mc85bi50,221.4623268353916,2580.256245464443
Costa Rica,mc85bi50,247.49279147000257,3700.4414791819067
Cuba,mc85bi50,262.2725272391333,1202.1558955477567
Dominican Republic,mc85bi50,252.15970226549953,1265.438000183491
Ecuador,mc85bi50,234.16119592205743,1202.9197235994409
Ethiopia,mc85bi50,224.2921711165132,1231.570136741583
Gabon,mc85bi50,266.6870259239858,2312.7768615468494
Ghana,mc85bi50,282.58747931904225,1419.0062204363842
Guinea,mc85bi50,263.80126403232975,2003.7142440635346
Equatorial Guinea,mc85bi50,249.87242442453274,2550.7528491768308
Guatemala,mc85bi50,235.11676209501064,2130.1061189804964
Guyana,mc85bi50,287.684830448404,1636.5824604822603
Honduras,mc85bi50,251.86009033758182,1528.354157441327
Haiti,mc85bi50,258.8837711265601,1615.4002228577788
Indonesia,mc85bi50,247.44312287233186,3029.931032881614
India,mc85bi50,264.97809211490613,856.5367409859821
Jamaica,mc85bi50,252.5542924325942,2233.69675729291
Kenya,mc85bi50,245.08230071939423,794.5023693327233
Cambodia,mc85bi50,288.10832159040143,1825.2546863448385
Lao PDR,mc85bi50,223.87551268494704,1783.922756209174
Liberia,mc85bi50,276.3964990144054,2936.873395546558
Sri Lanka,mc85bi50,282.93001223878696,2000.1581228714972
Madagascar,mc85bi50,233.67721703421526,1485.405147377468
Mexico,mc85bi50,244.33319208067488,1667.5973773765384
Myanmar,mc85bi50,223.04155336945735,1859.0024355166258
Mozambique,mc85bi50,248.6475675476794,1046.0648570243932
Malawi,mc85bi50,263.1922871198672,1300.5063283562627
Malaysia,mc85bi50,279.31301890756214,2873.7012500934143
Nigeria,mc85bi50,280.3968565406672,1493.5206841171255
Nicaragua,mc85bi50,266.7806269109045,1879.8065021721936
Nepal,mc85bi50,234.03157335270095,1727.9723595227176
Panama,mc85bi50,249.87964508087612,3632.7994143444394
Peru,mc85bi50,186.0161873864073,939.0574692514773
Philippines,mc85bi50,273.3039019327452,2501.5412400721043
Papua New Guinea,mc85bi50,244.46319168240765,3080.200534906915
Puerto Rico,mc85bi50,250.1206182611202,2070.77505044031
Paraguay,mc85bi50,231.31114491508876,1749.055224988368
Rwanda,mc85bi50,205.9664129381568,1317.8461390584607
Sierra Leone,mc85bi50,281.07168320009026,3004.125501944707
El Salvador,mc85bi50,257.99367441545604,1881.0592467411127
Suriname,mc85bi50,294.19004503204906,1628.2386592035807
Togo,mc85bi50,275.61972120365334,1411.6213515538893
Thailand,mc85bi50,281.6202759779095,1704.7715075018023
Timor-Leste,mc85bi50,260.26861545100616,1643.2288457170791
Trinidad and Tobago,mc85bi50,278.6521575456743,1527.9836656355687
Tanzania,mc85bi50,233.33717120520762,1022.9359435310134
Uganda,mc85bi50,238.7348273551623,1267.609610983348
United States,mc85bi50,161.6864332646937,1366.0866837064693
Venezuela,mc85bi50,278.8438213221149,1041.0070956896488
Vietnam,mc85bi50,239.09341461484638,2037.4887336597237
Yemen,mc85bi50,214.7235682889016,309.09607964124564
Zambia,mc85bi50,237.96622606461776,975.5471702266193
Zimbabwe,mc85bi50,221.55824722123518,769.5094317743478
Angola,gf85bi50,244.97541103817537,731.1364269685554
Burundi,gf85bi50,230.4725696934636,1247.4649192685858
Benin,gf85bi50,299.51635205988833,1166.5843796864522
Belize,gf85bi50,277.446090486637,3554.701449756506
Bolivia,gf85bi50,173.7242921613849,804.8896515909454
Brazil,gf85bi50,242.46546864986445,1013.2487513855633
Central African Republic,gf85bi50,286.45463419349153,1578.1538566060785
China,gf85bi50,214.73439690449726,1404.516044269442
Côte d'Ivoire,gf85bi50,283.37956061434284,1533.466544786368
Cameroon,gf85bi50,261.399964703468,2071.1185176817457
Democratic Republic of the Congo,gf85bi50,241.56531385084443,1602.7220929581015
Republic of Congo,gf85bi50,268.46036235767673,1881.2341633298702
Colombia,gf85bi50,234.52143318926517,2482.377925431964
Costa Rica,gf85bi50,258.47441865627036,3172.168078863388
Cuba,gf85bi50,273.2777694220443,1162.2527080385103
Dominican Republic,gf85bi50,257.53797053530445,1204.1847670953307
Ecuador,gf85bi50,246.2766241974203,969.0771680058924
Ethiopia,gf85bi50,232.96583103921313,1282.767824644697
Gabon,gf85bi50,276.57510572279546,2167.815412204223
Ghana,gf85bi50,290.82858064405906,1425.2407573972391
Guinea,gf85bi50,273.4257834343617,2022.8948994657385
Equatorial Guinea,gf85bi50,256.8955333542146,2634.8887060046054
Guatemala,gf85bi50,239.95271079309285,2212.531191105525
Guyana,gf85bi50,291.2846153648553,1833.456707424186
Honduras,gf85bi50,256.018107878985,1668.4605727788385
Haiti,gf85bi50,264.6973353545974,1434.7351935489714
Indonesia,gf85bi50,258.03789184101686,2914.8126141347916
India,gf85bi50,274.21444654643756,869.6595586117326
Jamaica,gf85bi50,260.47511707098124,2053.5531233762194
Kenya,gf85bi50,251.75571546869264,892.6261268575261
Cambodia,gf85bi50,302.45693984239097,1552.5658833051264
Lao PDR,gf85bi50,234.0086988733161,1529.80350942204
Liberia,gf85bi50,284.1114737760638,2901.1979989469523
Sri Lanka,gf85bi50,291.41581237633295,2095.351807930695
Madagascar,gf85bi50,238.16577088627318,1646.9774156042042
Mexico,gf85bi50,249.18086458628613,1744.347520131549
Myanmar,gf85bi50,232.68829727766507,1607.3201534763596
Mozambique,gf85bi50,251.7976331229537,1057.937189498273
Malawi,gf85bi50,265.8467819230061,1408.2905132609806
Malaysia,gf85bi50,289.9862036005106,2710.921591273404
Nigeria,gf85bi50,290.0722718718831,1492.0305439078381
Nicaragua,gf85bi50,275.4215388554189,1723.9325201277527
Nepal,gf85bi50,249.94393269724048,1593.2593114014448
Panama,gf85bi50,261.4193222015585,3200.416685171379
Peru,gf85bi50,199.4804610580357,759.1086403553928
Philippines,gf85bi50,282.8761389622098,2819.390498207461
Papua New Guinea,gf85bi50,254.0086830889596,3277.3089711765733
Puerto Rico,gf85bi50,254.56652310081404,1910.446122920467
Paraguay,gf85bi50,250.67155994185043,1253.949517524056
Rwanda,gf85bi50,217.3705266863498,1317.1489456117076
Sierra Leone,gf85bi50,289.52441508030176,3204.8762355888166
El Salvador,gf85bi50,265.4286180277329,1882.6715699710746
Suriname,gf85bi50,299.3155638406522,1797.8214404411578
Togo,gf85bi50,285.13713914238633,1384.079802160458
Thailand,gf85bi50,294.5448478551184,1420.2799945520787
Timor-Leste,gf85bi50,268.79152176685545,1891.255028731281
Trinidad and Tobago,gf85bi50,282.57486226095654,1695.4990776285438
Tanzania,gf85bi50,237.6724025080427,1102.0947564789103
Uganda,gf85bi50,248.8226740643656,1466.485552863511
United States,gf85bi50,171.09605654884294,1625.2290333910837
Venezuela,gf85bi50,282.9737202035529,1053.5493733408882
Vietnam,gf85bi50,248.624308705813,1799.4385596408924
Yemen,gf85bi50,222.8132913495501,345.71476662536753
Zambia,gf85bi50,240.62779633136807,1057.7651104245112
Zimbabwe,gf85bi50,224.64498577134603,749.7013377774908
Angola,hd85bi50,240.31286023417516,775.4627043597831
Burundi,hd85bi50,227.09661099389535,1148.058687051468
Benin,hd85bi50,294.74230254964925,1080.8294917641024
Belize,hd85bi50,272.34072994673903,3001.1914796760143
Bolivia,hd85bi50,161.19103722965707,1040.9561546095736
Brazil,hd85bi50,235.48594252837844,1275.7022081114008
Central African Republic,hd85bi50,278.5209236924197,1598.0530466505443
China,hd85bi50,205.11876114837207,1656.2529902648146
Côte d'Ivoire,hd85bi50,277.2063688014206,1472.1235787954397
Cameroon,hd85bi50,253.77928875009792,2097.2635444850466
Democratic Republic of the Congo,hd85bi50,237.4013910900322,1523.9631543344756
Republic of Congo,hd85bi50,263.650276331656,1762.853882083619
Colombia,hd85bi50,225.05293297246794,2569.459963037467
Costa Rica,hd85bi50,252.5557003622757,3311.7724421826047
Cuba,hd85bi50,264.76321384148775,1272.6651441111421
Dominican Republic,hd85bi50,254.66894579809184,1176.743497548725
Ecuador,hd85bi50,238.00961295078778,1391.2638814494694
Ethiopia,hd85bi50,228.78915370600637,1236.2955012765535
Gabon,hd85bi50,270.50175162316805,2040.8996255837608
Ghana,hd85bi50,287.2994655012985,1256.8383817535253
Guinea,hd85bi50,267.270471820762,1880.5934246737822
Equatorial Guinea,hd85bi50,250.52778660556737,2458.906797674101
Guatemala,hd85bi50,234.64360738184683,1911.8844709133243
Guyana,hd85bi50,288.27463939938457,1240.7605716562612
Honduras,hd85bi50,252.92352689780486,1467.5603455719709
Haiti,hd85bi50,260.8947924791978,1477.9582669227198
Indonesia,hd85bi50,250.35263194028303,2482.041871496372
India,hd85bi50,271.75965297228464,873.2590362717656
Jamaica,hd85bi50,251.71055175457738,2300.8741789435717
Kenya,hd85bi50,248.58090203256293,816.1805894166993
Cambodia,hd85bi50,297.2048144305968,1489.288457576629
Lao PDR,hd85bi50,229.3843878964107,1490.7649020257122
Liberia,hd85bi50,277.2925498253192,2719.3258283262685
Sri Lanka,hd85bi50,285.3504105366889,2129.8350837109783
Madagascar,hd85bi50,232.34208552765924,1615.6630626229176
Mexico,hd85bi50,242.9220936466851,1609.3089333844357
Myanmar,hd85bi50,221.92429178481802,1868.0944949036452
Mozambique,hd85bi50,248.20490659051654,1103.6707223896763
Malawi,hd85bi50,261.04593393117835,1356.8240737385402
Malaysia,hd85bi50,281.3614917112084,2608.1781971879423
Nigeria,hd85bi50,284.24289778150455,1462.4720197321853
Nicaragua,hd85bi50,270.19346395010507,1558.5406959282557
Nepal,hd85bi50,231.02805180444582,1866.2068582333156
Panama,hd85bi50,253.14383456515392,3204.5084137910694
Peru,hd85bi50,188.30561864369852,972.5977568065179
Philippines,hd85bi50,271.98182559894065,2258.899574518466
Papua New Guinea,hd85bi50,247.63410662216808,2985.4961340652844
Puerto Rico,hd85bi50,248.69403703114043,1965.0035105670374
Paraguay,hd85bi50,239.78875812568143,1596.2436104280162
