biovar,baseline,median,gcm1,gcm2,gcm3,gcm4,gcm5,gcm6,gcm7,gcm8,gcm9,gcm10,gcm11,gcm12,gcm13,gcm14,gcm15,gcm16,gcm17
bio1,23.584229423611195,2.1388606673710986,1.9713928910789347,1.8933439395734393,1.6115004364194407,1.5878213606130478,2.7211867705691009,2.1388606673710986,1.8917481678848616,2.5519068262760682,1.627026569598699,1.168402995215075,2.8009560123116244,2.206169591845148,2.4283118911587209,1.680137961716067,2.671549808628229,2.4825657107349928,2.3316794529888138
bio2,12.557364002776449,-0.49492701762367169,-0.44271022478627992,-0.49492701762367169,-0.80647242579054157,-0.4881558682086678,-0.62372755341610331,-0.37584134644448436,-0.46764778417435948,-0.63205578914541249,-0.57135360124570866,-0.81739862618565484,-0.47009584301481999,-0.43767387262361507,-0.51808263195947746,-0.44091619055453557,-0.85178267040303168,-0.59217842178184443,-0.47277843193676322
bio4,3055,119.88107874166148,43.910797571525627,56.930476337849043,83.090499597430323,-8.9503582023873705,175.02686941026565,132.19520398072501,43.981099776833744,140.79551273836839,77.584300266203726,73.021044843602283,338.30063855045904,126.93288692023317,148.68168223350008,19.303911091338588,135.80755839678139,119.88107874166148,121.5701305389598
bio5,34.21122915523122,2.4906009047541984,2.1718382564502505,2.1267202297911281,1.6193131895366606,1.5996465123926784,2.956097177660129,2.4906009047541984,2.0754040808234686,2.7679835006878966,1.8474928250720306,1.1830364633831061,3.573724893796435,2.7243923373944794,2.6397523652479817,1.890845831530122,2.6711455464672014,2.708947201717629,2.8466091060534922
bio6,12.287216039215787,1.9385675025095475,1.9385675025095475,1.8664541325979276,1.6635385095165747,1.6643790626736548,2.5991557922640589,1.8845394255977246,1.8945748993773426,2.4577053142451155,1.5842901833137419,1.2029470524602497,2.3549726637495736,2.0695805030650387,2.2780547407198717,1.6474352164973243,2.6129932463382053,2.3985608268119996,2.2637897009093488
bio12,1068,18.228120294573305,34.51561567222798,43.726352323015533,18.228120294573305,-16.737459244811493,-0.60305473581936964,-22.523363085527286,19.028496607863183,13.316340020930463,39.294480255032617,2.7954288932232187,-21.589304920108955,31.313177490809689,-1.0110924203204343,24.328644522913539,81.609946562062689,11.49521934690188,35.423217104007001
bio13,191,15.31550376917518,22.757873696982003,15.31550376917518,8.6664612290967273,2.6711137858277079,12.62364320569618,10.537311088069877,9.6848358070433669,16.731945058743062,24.314261476105195,5.0591623947736686,17.354006395150705,21.677117396695113,13.71814207095572,11.507334121246837,35.253238058639134,17.128247424175409,27.582445722185565
bio14,22,-1.4883770673666046,-2.8895773061575682,0.5990583708559013,-0.90727152321082005,-1.5802608332064454,-2.3362372538072416,-2.7041723161998399,-0.39554224642357361,-1.9373306650618367,-3.7205239383107229,-0.44953607362882508,-4.7175281751584892,-1.4586127888512657,-3.5600312748488827,-0.33864449874441394,-0.26276311114655915,-1.4883770673666046,-1.2823509792121348
