"bioclim","center","unweighted","arabicaed","robustaed"
1,92.9217221135029,0.000227090765783269,0.000325015331865712,0.000155670218231129
1,93.3913894324853,0.00022489486446432,0.000323683404068583,0.000156629905891389
1,93.8610567514677,0.000222198078984783,0.000320868883279719,0.000156455684780772
1,94.3307240704501,0.000219101717777068,0.000316755676206568,0.000155267451805948
1,94.8003913894325,0.000215718266754018,0.000311608202392653,0.000153199066549199
1,95.2700587084149,0.0002121649444803,0.000305756100945553,0.00015043350270865
1,95.7397260273973,0.000208559820991604,0.000299572590967006,0.000147183938979313
1,96.2093933463796,0.000205017842516629,0.000293448549986445,0.00014367512075369
1,96.679060665362,0.000201644481859572,0.000287764910187427,0.000140126630111115
1,97.1487279843444,0.000198526494830031,0.000282866225751878,0.000136739171313171
1,97.6183953033268,0.000195721510891317,0.000279038193305117,0.000133684463007885
1,98.0880626223092,0.000193249855344781,0.000276507303916745,0.000131098870112964
1,98.5577299412916,0.000191092283748182,0.000275522637394931,0.000129080538825209
1,99.027397260274,0.000189195957700957,0.000275976801830986,0.000127712189995169
1,99.4970645792564,0.000187488418831227,0.000277816843922084,0.000127035061972583
1,99.9667318982387,0.0001858964798516,0.00028093679362077,0.000126993229720938
1,100.436399217221,0.000184366480347656,0.000285193039721655,0.000127548285789678
1,100.906066536204,0.000182876904148376,0.000290418973052149,0.000128645808724551
1,101.375733855186,0.000181445474790826,0.000296438039706221,0.000130222240209791
1,101.845401174168,0.000180119320682925,0.000303074871077266,0.000132211849704971
1,102.315068493151,0.000178961124666842,0.00031016452259681,0.000134553286322492
1,102.784735812133,0.000178037323994818,0.000317560035284563,0.000137195010763282
1,103.254403131115,0.000177408908776077,0.000325138526155668,0.000140098781545573
1,103.724070450098,0.000177125624986222,0.000332807511439267,0.000143240409961799
1,104.19373776908,0.000177222730404486,0.000340499517774055,0.000146607246911523
1,104.663405088063,0.000177718678519947,0.000348193241931447,0.000150196606088244
1,105.133072407045,0.000178612446028705,0.000355897283921366,0.000154006637517278
1,105.602739726027,0.000179880446060168,0.000363641587494028,0.000157990638908511
1,106.07240704501,0.000181474485032634,0.000371470170545615,0.000162096096074884
1,106.542074363992,0.000183323251099364,0.000379433378887416,0.000166246848397675
1,107.011741682975,0.00018533967191684,0.000387580502771902,0.000170348014489385
1,107.481409001957,0.000187434823023311,0.000395953430414911,0.000174296275847065
1,107.951076320939,0.000189533869917747,0.000404581767641033,0.000177993938724254
1,108.420743639922,0.000191602327570701,0.000413479575732232,0.000181364346493464
1,108.890410958904,0.000193652583461542,0.000422651360774943,0.000184365791170593
1,109.360078277886,0.000195727994982728,0.00043207944689137,0.000187001142725585
1,109.829745596869,0.000197882175362443,0.000441700142169259,0.00018932098819853
1,110.299412915851,0.000200155218458279,0.000451455850168668,0.000191418549520894
1,110.769080234834,0.000202555822302429,0.000461279400067849,0.000193427505729718
1,111.238747553816,0.000205055986021324,0.000471099428347094,0.0001955031752954
1,111.708414872798,0.000207599904719995,0.00048084690326967,0.000197762739515615
1,112.178082191781,0.000210123004306,0.000490462106716548,0.000200288723992811
1,112.647749510763,0.000212573084505902,0.000499901030696001,0.000203117856441778
1,113.117416829746,0.00021492489066373,0.000509139927459815,0.000206236623962651
1,113.587084148728,0.000217182398995326,0.000518176738386311,0.000209583502165793
1,114.05675146771,0.000219368490988835,0.000527028375953132,0.000213056945100374
1,114.526418786693,0.000221507249947749,0.000535711177785038,0.000216527605842485
1,114.996086105675,0.000223605270575974,0.000544265621787468,0.000219852938003362
1,115.465753424658,0.000225645022964651,0.000552696676669775,0.000222892311933696
1,115.93542074364,0.00022759784898791,0.000560978899497225,0.000225521038819661
1,116.405088062622,0.000229441422929834,0.000569056053507346,0.000227590354164164
1,116.874755381605,0.00023118111138439,0.000576847262596358,0.000229087845316151
1,117.344422700587,0.000232863887449484,0.000584261091408323,0.000230017964286603
1,117.814090019569,0.00023458207609136,0.000591215800732249,0.000230429435852616
1,118.283757338552,0.000236465728254359,0.000597662691466005,0.000230419923051439
1,118.753424657534,0.000238664988791832,0.000603608529878465,0.000230134664577564
1,119.223091976517,0.000241325702322586,0.000609132694352766,0.000229761975941707
1,119.692759295499,0.000244562706452861,0.000614396528943415,0.000229524660508956
1,120.162426614481,0.000248435879076305,0.000619689605468218,0.000229666665083657
1,120.632093933464,0.000252934014476759,0.000625327073094231,0.000230434987574972
1,121.101761252446,0.000257970824369486,0.000631620322729428,0.000232057825460686
1,121.571428571429,0.000263395553397902,0.000638855911863887,0.000234721098101465
1,122.041095890411,0.00026901777325835,0.000647264780848429,0.000238638402309819
1,122.510763209393,0.000274629354496547,0.00065699828566052,0.0002437705303295
1,122.980430528376,0.000280067867254628,0.000668113044057249,0.000250019067927328
1,123.450097847358,0.000285253214403921,0.000680565094370524,0.000257238682051398
1,123.919765166341,0.000290179643493041,0.000694212565366549,0.000265233314921987
1,124.389432485323,0.000294905194384545,0.000708825108656728,0.000273781873234659
1,124.859099804305,0.000299528786971296,0.000724100573804383,0.000282663866762659
1,125.328767123288,0.000304162090346426,0.000739643287560746,0.00029168066584231
1,125.79843444227,0.000308903174019864,0.00075498000853298,0.000300669181512357
1,126.268101761252,0.000313816898915947,0.000769691205842725,0.000309506457758845
1,126.737769080235,0.00031892433712301,0.000783370575049308,0.000318105611626827
1,127.207436399217,0.0003242014020116,0.000795649599307325,0.000326405436818626
1,127.6771037182,0.000329585915590962,0.000806224006118487,0.000334331978206667
1,128.146771037182,0.000334992339163358,0.000814880494711354,0.000341841046335248
1,128.616438356164,0.000340333504059212,0.000821521233313019,0.000348897345568202
1,129.086105675147,0.000345547875907221,0.000826183025605349,0.000355460992968188
1,129.555772994129,0.000350627095253113,0.000829047822666102,0.000361514169918398
1,130.025440313112,0.000355664037965703,0.000830441494522786,0.000367076582425786
1,130.495107632094,0.000360840686010206,0.000830792878902536,0.000372217649148797
1,130.964774951076,0.000366394320113932,0.000830790276122097,0.000377061476745381
1,131.434442270059,0.000372577468325892,0.000831060743056469,0.000381782049780951
1,131.904109589041,0.00037960272210828,0.000832166718641827,0.000386587938742505
1,132.373776908023,0.000387591542034181,0.000834584841057752,0.000391697899977249
1,132.843444227006,0.000396540636976647,0.000838664349266432,0.000397310670172227
1,133.313111545988,0.000406314462291064,0.000844601032202444,0.000403608600753291
1,133.782778864971,0.000416665136167439,0.000852430102104885,0.000410652349985794
1,134.252446183953,0.000427274098829635,0.000862038999614822,0.000418349749074091
1,134.722113502935,0.000437805117265923,0.000873198618669623,0.000426551243643838
1,135.191780821918,0.000447956722929303,0.000885609021381044,0.00043503872844338
1,135.6614481409,0.000457503702729228,0.000898974055228993,0.000443558285495278
1,136.131115459883,0.00046632087075656,0.000913019132425054,0.000451860738472909
1,136.600782778865,0.000474386472099757,0.00092753352497121,0.000459745190007778
1,137.070450097847,0.000481730132133169,0.00094250240085667,0.000467099972866554
1,137.54011741683,0.000488546750908638,0.000958038739582091,0.000473935143339311
1,138.009784735812,0.000494997661892176,0.000974366288344942,0.000480400902710566
1,138.479452054795,0.000501243866654236,0.000991788107753582,0.000486787278838823
1,138.949119373777,0.000507435529153823,0.00101064500360685,0.000493533006673951
1,139.418786692759,0.000513712343835268,0.00103126881261115,0.000501214534081627
1,139.888454011742,0.000520210444343798,0.00105393575598576,0.000510277237811033
1,140.358121330724,0.000527069795471647,0.00107882492881433,0.000521094388923072
1,140.827788649706,0.000534436677566247,0.00110598649088012,0.000533889195318995
1,141.297455968689,0.000542458454551561,0.00113549946096679,0.000548701951158245
1,141.767123287671,0.000551271205315631,0.00116686679275471,0.000565386207454079
1,142.236790606654,0.000560983719952261,0.001199653088088,0.000583634690003227
1,142.706457925636,0.000571662829348024,0.00123336938597252,0.000603030256095306
1,143.176125244618,0.000583324663282103,0.00126749562963469,0.000623112499679206
1,143.645792563601,0.000595934533212051,0.00130152551797984,0.000643447466077307
1,144.115459882583,0.000609443761763723,0.00133500579112099,0.00066368693017415
1,144.585127201566,0.000623734612198739,0.00136756527217115,0.000683596501422773
1,145.054794520548,0.000638664965645219,0.00139893056716297,0.000703058031712023
1,145.52446183953,0.000654137190099916,0.00142892733180006,0.000722119758875876
1,145.994129158513,0.000670076343415592,0.00145746824979116,0.000740826493956915
1,146.463796477495,0.000686433805559505,0.0014844533080101,0.000759188554887612
1,146.933463796477,0.000703185167489547,0.00150990446023448,0.000777140481622406
1,147.40313111546,0.000720324671606585,0.00153392942326486,0.000794523261167308
1,147.872798434442,0.000737859685249728,0.00155655448716124,0.000811093085628381
1,148.342465753425,0.000755808679269408,0.00157780640480435,0.00082655400243696
1,148.812133072407,0.000774204564715666,0.00159772487255185,0.000840607049169381
1,149.281800391389,0.000793102228947503,0.00161637970039914,0.00085300528496713
1,149.751467710372,0.000812585658262048,0.00163388781996981,0.000863603007238106
1,150.221135029354,0.000832767617762636,0.00165042550695658,0.000872377182535861
1,150.690802348337,0.000853775004633986,0.00166623219825205,0.00087935239567344
1,151.160469667319,0.000875716846573337,0.00168160389074607,0.000884984329429599
1,151.630136986301,0.000898700535492245,0.00169687925070162,0.000889626216802183
1,152.099804305284,0.000922548830856294,0.00171247425499114,0.000893646937958247
1,152.569471624266,0.000946998183113981,0.00172871267636068,0.000897390669890919
1,153.039138943249,0.000971636764746107,0.00174584958550255,0.000901150259097477
1,153.508806262231,0.000995945916666623,0.00176406158343334,0.000905156457239451
1,153.978473581213,0.00101936868787002,0.00178343602625204,0.000909581344134727
1,154.448140900196,0.00104139122167839,0.00180396820065924,0.000914551344950328
1,154.917808219178,0.00106161996643004,0.00182556570447175,0.000920163657566794
1,155.38747553816,0.00107983917485534,0.00184805905942899,0.000926499858242089
1,155.857142857143,0.00109603805607809,0.00187121758864015,0.00093363194944691
1,156.326810176125,0.00111040380404364,0.00189476971050991,0.000941699767890998
1,156.796477495108,0.00112328388624723,0.00191842691788317,0.000950658222279991
1,157.26614481409,0.00113512690816511,0.00194187783425355,0.000960477980588879
1,157.735812133072,0.00114641493525777,0.00196487429501798,0.000971087072621689
1,158.205479452055,0.00115760078181081,0.00198729091922173,0.000982370281783182
1,158.675146771037,0.00116908283333137,0.00200909971303857,0.000994184493740277
1,159.14481409002,0.00118115846321063,0.00203038951090371,0.00100638070429977
1,159.614481409002,0.00119397739967147,0.00205137031585949,0.00101882773978876
1,160.084148727984,0.00120763228794165,0.00207236836865598,0.00103143219968556
1,160.553816046967,0.00122217763713587,0.00209381268532456,0.00104414984766532
1,161.023483365949,0.00123765479755226,0.00211621459323801,0.00105698553369052
1,161.493150684931,0.00125410648686032,0.00214014227263284,0.00106998144732384
1,161.962818003914,0.0012715791975702,0.0021661924185132,0.00108321793091016
1,162.432485322896,0.00129011602938227,0.00219506826367816,0.00109673553777471
1,162.902152641879,0.00130974528489823,0.00222755121638714,0.00111054751398997
1,163.371819960861,0.00133047066588926,0.00226390549239067,0.00112464790511551
1,163.841487279843,0.00135226699923455,0.00230449283900468,0.00113902345794253
1,164.311154598826,0.00137508184894463,0.00234954059485548,0.00115367829497957
1,164.780821917808,0.00139883955892535,0.00239911618875091,0.00116865897184589
1,165.250489236791,0.00142344192527517,0.00245310781932955,0.00118407159856385
1,165.720156555773,0.00144876025962631,0.00251121544338319,0.00120008401393594
1,166.189823874755,0.00147463409944727,0.00257295614608945,0.00121690901221535
1,166.659491193738,0.00150073849745534,0.00263768708047344,0.00123476884294121
1,167.12915851272,0.00152671056794705,0.00270464747536304,0.00125384595437062
1,167.598825831703,0.00155210589733574,0.00277301880282978,0.0012743060003159
1,168.068493150685,0.00157643155906308,0.00284198105925708,0.00129601871694919
1,168.538160469667,0.00159919726407743,0.00291075134740526,0.00131867508928675
1,169.00782778865,0.0016199733228807,0.00297890299631749,0.00134188346949553
1,169.477495107632,0.00163844273519301,0.00304627410505507,0.00136518101080785
1,169.947162426614,0.00165443783193242,0.00311298245225779,0.00138810869121659
1,170.416829745597,0.00166795764236937,0.00317941997943833,0.00141029099559245
1,170.886497064579,0.00167916786669113,0.00324622323837111,0.00143150659389106
1,171.356164383562,0.00168838863427499,0.00331422374912128,0.00145173810187394
1,171.825831702544,0.00169607499102045,0.00338438315127642,0.00147119260998446
1,172.295499021526,0.001702791840679,0.00345771818043929,0.00149028950496377
1,172.765166340509,0.00170918093280424,0.00353522002773698,0.00150961745668655
1,173.234833659491,0.00171595394926373,0.00361808020970273,0.00152995300363679
1,173.704500978474,0.00172381278940456,0.00370704702621012,0.00155210932328785
1,174.174168297456,0.0017332330747927,0.003802136805434,0.0015766440413455
1,174.643835616438,0.0017445037798771,0.00390327683401526,0.00160401300144031
1,175.113502935421,0.00175767103112584,0.004010003148338,0.00163449062965208
1,175.583170254403,0.001772536302504,0.00412145706505491,0.00166815870333821
1,176.052837573386,0.00178870207125032,0.00423641414247269,0.00170491246031821
1,176.522504892368,0.00180566055841875,0.00435334687050549,0.00174447893314486
1,176.99217221135,0.00182290965993927,0.00447051880345042,0.00178644228860796
1,177.461839530333,0.00184007134777205,0.00458610416796519,0.00183027190702155
1,177.931506849315,0.00185698447888789,0.00469832362881032,0.00187535063004634
1,178.401174168297,0.00187374781892955,0.00480551728876384,0.00192100264744109
1,178.87084148728,0.00189070013125979,0.00490577891355591,0.00196648971864897
1,179.340508806262,0.00190834025443396,0.00499893542095627,0.0020109899837181
1,179.810176125245,0.00192720710581182,0.0050848547855757,0.00205389065580997
1,180.279843444227,0.00194775230684186,0.00516392676915269,0.00209468690713558
1,180.749510763209,0.00197038652723704,0.00523703106178504,0.00213304314887091
1,181.219178082192,0.00199497679049648,0.00530547380044946,0.00216883833902592
1,181.688845401174,0.00202134622498382,0.00537089807776727,0.00220219810543627
1,182.158512720157,0.00204924740532182,0.00543517457503006,0.00223350739605398
1,182.628180039139,0.00207846931426206,0.00550027874578667,0.00226339960213596
1,183.097847358121,0.00210892721197381,0.00556816118766145,0.00229272110989247
1,183.567514677104,0.00214071829570868,0.00564061809201667,0.0023224735293827
1,184.037181996086,0.0021741385509589,0.00571971412386364,0.00235373891279959
1,184.506849315068,0.00220966552605067,0.00580637250611955,0.00238767357577388
1,184.976516634051,0.00224791585699578,0.00590086003068512,0.0024255751583673
1,185.446183953033,0.0022895858230676,0.00600313335287272,0.00246798241349463
1,185.915851272016,0.0023353806057037,0.00611266477917145,0.00251538961645012
1,186.385518590998,0.0023859363585334,0.00622850453356681,0.00256801789894761
1,186.85518590998,0.00244174075025505,0.00634937690474149,0.00262581053527608
1,187.324853228963,0.00250306219849027,0.00647380222174298,0.00268844981693678
1,187.794520547945,0.00257009418651231,0.0066002340706219,0.00275539490024134
1,188.264187866928,0.00264250744206367,0.00672719946106032,0.00282593904020816
1,188.73385518591,0.00271957537500518,0.00685342893873883,0.00289928313273707
1,189.203522504892,0.00280070054607319,0.00697789173083402,0.00297462052694124
1,189.673189823875,0.00288534508623928,0.00709991005150523,0.00305122584722757
1,190.142857142857,0.00297315691112362,0.00721960572469145,0.00312854115388655
1,190.61252446184,0.00306405978702181,0.00733733102096998,0.00320627086053481
1,191.082191780822,0.00315828894312156,0.00745371207178183,0.00328438978393889
1,191.551859099804,0.00325636557061449,0.0075695405078035,0.00336319085992148
1,192.021526418787,0.00335901460939875,0.00768565337956053,0.00344316450919135
1,192.491193737769,0.00346703816645123,0.00780281417947844,0.00352491881197111
1,192.960861056751,0.00358116102437339,0.00792160714379844,0.00360908829726199
1,193.430528375734,0.00370186603732678,0.00804235534873527,0.00369624383374057
1,193.900195694716,0.00382923781802948,0.00816507054305496,0.00378681408123667
1,194.369863013699,0.00396283475367585,0.00828943931877061,0.00388102540058453
1,194.839530332681,0.00410161209533964,0.00841484096056472,0.00397886285632307
1,195.309197651663,0.00424399179755168,0.00854018625861488,0.00408005085475779
1,195.778864970646,0.00438734422156261,0.00866443174935886,0.00418404893187231
1,196.248532289628,0.00452919251873668,0.00878652645462404,0.00429011914856945
1,196.718199608611,0.00466710126783692,0.00890548050043465,0.00439687125781448
1,197.187866927593,0.004798933907783,0.0090204247026987,0.00450294516392499
1,197.657534246575,0.00492304650280821,0.00913064722859,0.00460682097825136
1,198.127201565558,0.00503838161324306,0.00923560745071971,0.00470687117378104
1,198.59686888454,0.00514445549032222,0.00933493047552974,0.00480145319423959
1,199.066536203523,0.00524125964002143,0.00942838836942476,0.00488902693630369
1,199.536203522505,0.00532911592496724,0.00951587552661877,0.00496828820276041
1,200.005870841487,0.00540852843663529,0.00959707480475008,0.00503830348465938
1,200.47553816047,0.0054800665181277,0.00967209423804614,0.00509862758728498
1,200.945205479452,0.00554429695263682,0.0097414425328844,0.00514938455618228
1,201.414872798434,0.00560176650931335,0.00980539323343816,0.00519129469684725
1,201.884540117417,0.00565302433602936,0.00986430440502062,0.00522521407392645
1,202.354207436399,0.00569849264520058,0.00991861041749889,0.00525357649480051
1,202.823874755382,0.00573897624892274,0.00996880155499125,0.00527856172035955
1,203.293542074364,0.00577557584663947,0.010015391228485,0.00530218268567123
1,203.763209393346,0.0058093301615123,0.0100588733555993,0.00532626590417
1,204.232876712329,0.00584135863792815,0.0100996747617751,0.00535232141574275
1,204.702544031311,0.00587273368605094,0.0101381089525303,0.00538147505357034
1,205.172211350294,0.00590430789915903,0.0101743146768754,0.00541447115534474
1,205.641878669276,0.00593653348452086,0.010208055550543,0.0054517442839952
1,206.111545988258,0.00596932412316894,0.010239286779987,0.00549354928884536
1,206.581213307241,0.00600200824597879,0.0102676090568955,0.00554013090764992
1,207.050880626223,0.0060334055554199,0.0102925252943073,0.00559190774147159
1,207.520547945205,0.00606202929432978,0.0103134974455611,0.00565011910641128
1,207.990215264188,0.00608638345304999,0.0103300118693033,0.00571611272437755
1,208.45988258317,0.00610529697743521,0.0103416498761058,0.00579155374603356
1,208.929549902153,0.00611822498144528,0.0103481595204598,0.00587866260414083
1,209.399217221135,0.00612545430925538,0.0103495237398924,0.00597976925055308
1,209.868884540117,0.00612802454609358,0.0103460187485274,0.0060969974029642
1,210.3385518591,0.00612854780824656,0.0103382553756084,0.00623189948684043
1,210.808219178082,0.00612976912911734,0.0103270706773419,0.00638508596403619
1,211.277886497065,0.00613469403545481,0.0103141541877948,0.0065558997489078
1,211.747553816047,0.00614627504351758,0.0103012230158686,0.00674218824707802
1,212.217221135029,0.00616708930534362,0.0102899817233974,0.00694022129363021
1,212.686888454012,0.00619903128764509,0.0102820848248476,0.00714479234585948
1,213.156555772994,0.00624305048084755,0.0102789970488006,0.00734912694845549
1,213.626223091976,0.00629897490918,0.0102818726589251,0.00754507511637743
1,214.095890410959,0.00636546589988985,0.0102914704760808,0.00772594240442917
1,214.565557729941,0.00644014034075341,0.0103081167610087,0.00788615232732552
1,215.035225048924,0.00651987025523356,0.0103317218954371,0.00802189539460871
1,215.504892367906,0.00660122951553418,0.0103618495256122,0.00813158339084377
1,215.974559686888,0.00668101436348512,0.0103979869836911,0.0082160574276673
1,216.444227005871,0.00675673306315333,0.0104394883981159,0.00827851990694651
1,216.913894324853,0.00682674968866514,0.010485291279061,0.00832419691043926
1,217.383561643836,0.00689092829561838,0.0105350100066381,0.00835977284884038
1,217.853228962818,0.00695047080579522,0.0105885646065617,0.00839266917477639
1,218.3228962818,0.0070069485655644,0.0106461991033605,0.00843025983380459
1,218.792563600783,0.00706207462333681,0.01070845430748,0.00847972247962259
1,219.262230919765,0.0071173087595634,0.0107760990144288,0.00854712028521912
1,219.731898238748,0.00717356626968439,0.0108500263592762,0.00863442002670807
1,220.20156555773,0.00723106222973384,0.0109311244708882,0.00874247169025233
1,220.671232876712,0.00728929589829833,0.011020132751033,0.00887054528427705
1,221.140900195695,0.00734716125094957,0.01111749717755,0.00901674848698267
1,221.610567514677,0.0074031578877507,0.0112239643203917,0.00917852831315694
1,222.080234833659,0.0074556685787165,0.0113381089289553,0.00935318195102155
1,222.549902152642,0.00750326324648563,0.0114585714521809,0.00953830805094649
1,223.019569471624,0.00754498410543758,0.0115836020552659,0.00973214285493031
1,223.489236790607,0.00758056495163928,0.011711090775409,0.00993374394812107
1,223.958904109589,0.00761054199679055,0.0118387235255911,0.010143006178585
1,224.428571428571,0.0076360757839033,0.0119641463259108,0.0103607177665902
1,224.898238747554,0.00765956265248955,0.012085109302274,0.0105885342780679
1,225.367906066536,0.00768313656501021,0.0121995644554439,0.0108267590930378
1,225.837573385519,0.00770868289425057,0.0123056982579963,0.0110758598074436
1,226.307240704501,0.00773749147954447,0.0124018913418675,0.0113355788275402
1,226.776908023483,0.00777002964337846,0.012485904572751,0.0116048025824467
1,227.246575342466,0.00780589693719636,0.0125557946793729,0.0118815608380748
1,227.716242661448,0.00784397881723884,0.0126102616698027,0.0121631473251703
1,228.185909980431,0.00788276482960249,0.0126470982447304,0.0124463371104763
1,228.655577299413,0.00792075084572904,0.0126638939536829,0.0127276652520053
1,229.125244618395,0.00795681965570582,0.0126582272988707,0.0130037261053125
1,229.594911937378,0.00799049925014763,0.0126279423227792,0.0132714533639051
1,230.06457925636,0.00802203346656672,0.0125714687059475,0.0135282540707955
1,230.534246575342,0.00805225530620621,0.0124881333182287,0.0137711795013139
1,231.003913894325,0.00808231163145496,0.0123784075311229,0.0140004754131813
1,231.473581213307,0.00811339565318359,0.0122440389836314,0.0142160736746315
1,231.94324853229,0.00814636024096437,0.0120878562899088,0.0144184190397414
1,232.412915851272,0.0081814054421216,0.011913081293216,0.0146082478690793
1,232.882583170254,0.00821835324587983,0.0117266115725824,0.0147863265312545
