"soiltype","component","center","unweighted","arabicaed","robustaed"
"topsoil","carb",0.334596545747127,0.00506888467837759,0.00768643426304697,0.00281499034157327
"topsoil","carb",0.408677143846407,0.105645011079354,0.186070297873433,0.115159692564367
"topsoil","carb",0.499159390691022,0.0480002569125534,0.0379590747038918,0.0150010447348607
"topsoil","carb",0.609674656551564,0.0852461543402165,0.0603421953722078,0.0480042283144042
"topsoil","carb",0.744658307092434,0.112791033751887,0.149525660042074,0.155053849561103
"topsoil","carb",0.909527710169581,0.0680291595748097,0.0567057425230933,0.0516676945738632
"topsoil","carb",1.11089965382423,0.164831240566492,0.0895034828011992,0.105744496374897
"topsoil","carb",1.35685590122009,0.0553967693246412,0.0250039513993416,0.0506761439838233
"topsoil","carb",1.65726754017612,0.0562728411316997,0.0846863333482583,0.0708026132463508
"topsoil","carb",2.02419114458044,0.124187674620251,0.111474445031303,0.234925575311701
"topsoil","carb",2.47235264703394,0.0262911461511288,0.0761653514633651,0.0437296083645973
"topsoil","carb",3.01973834223185,0.0562689874433989,0.0433794166306242,0.0510458311573676
"topsoil","carb",3.688316740124,0.00530524422749612,0.00787808746153806,0.00343285207775224
"topsoil","carb",4.50492023935578,0.00431356177141207,0.00104514675692813,0.000829079416554301
"topsoil","carb",5.50232200564072,0.00353768586017533,0.0020279658365383,0.00274423367215171
"topsoil","carb",6.72055127397497,0.000265904492758207,0.000118258451544118,0.000149297436653817
"topsoil","carb",8.20849986238988,0.000710363210122411,3.35296619796699e-05,4.23347518231365e-05
"topsoil","carb",10.0258843722804,0,0,0
"topsoil","carb",12.2456428252982,0,0,0
"topsoil","carb",14.9568619222635,0,0,0
"topsoil","carb",18.2683524052735,0.000127171713927843,6.61916122246531e-07,2.7666968493989e-08
"topsoil","carb",22.313016014843,0,0,0
"topsoil","carb",27.2531793034012,0,0,0
"topsoil","carb",33.287108369808,0.0444921159960179,0.0100313910230869,0.016298914905112
"topsoil","calc",0.00501746820561753,0.571382709327471,0.53197965310271,0.664473255686146
"topsoil","calc",0.00612834950532221,0,0,0
"topsoil","calc",0.00748518298877006,0,0,0
"topsoil","calc",0.00914242314781733,0,0,0
"topsoil","calc",0.0111665808490115,0,0,0
"topsoil","calc",0.0136388926482011,0,0,0
"topsoil","calc",0.0166585810987633,0,0,0
"topsoil","calc",0.0203468369010644,0,0,0
"topsoil","calc",0.0248516827107952,0,0,0
"topsoil","calc",0.0303539138078867,0,0,0
"topsoil","calc",0.0370743540459088,0,0,0
"topsoil","calc",0.0452827182886797,0,0,0
"topsoil","calc",0.0553084370147834,0,0,0
"topsoil","calc",0.0675538775193844,0,0,0
"topsoil","calc",0.0825104923265904,0,0,0
"topsoil","calc",0.100778542904851,0.0296494814647401,0.0351628951503775,0.018685078316232
"topsoil","calc",0.123091190267348,0,0,0
"topsoil","calc",0.150343919297757,0,0,0
"topsoil","calc",0.183630477702891,0.0216608537982258,0.0292376539748781,0.0223106658157129
"topsoil","calc",0.22428677194858,0,0,0
"topsoil","calc",0.273944481876837,0.0180087629633815,0.0605788108592769,0.0276950424263647
"topsoil","calc",0.334596545747127,0,0,0
"topsoil","calc",0.408677143846407,0.00972093094928683,0.0330079339467018,0.0142792865165018
"topsoil","calc",0.499159390691022,0.037970701088436,0.027185354812657,0.0239110020898369
"topsoil","calc",0.609674656551564,0,0,0
"topsoil","calc",0.744658307092434,0.02026884730562,0.029616823101423,0.0156040715029392
"topsoil","calc",0.909527710169581,0.0367841568087609,0.0642264722110478,0.0361276274233547
"topsoil","calc",1.11089965382423,0.00138815407611348,0.000437252335138694,6.13870913689363e-05
"topsoil","calc",1.35685590122009,0.0015987528443675,0.000449193682550142,0.000270994007909531
"topsoil","calc",1.65726754017612,0.0112362147696512,0.0162032827679652,0.0129372684943561
"topsoil","calc",2.02419114458044,0.0129531083864538,0.0220720404892087,0.0113680741122713
"topsoil","calc",2.47235264703394,0.00516994293287043,0.000660346191601935,0.00012833474122087
"topsoil","calc",3.01973834223185,0.052792231473729,0.0716477489945795,0.0451671392866625
"topsoil","calc",3.688316740124,0.0291923280409692,0.00746084410286496,0.0233841523497887
"topsoil","calc",4.50492023935578,0.0374621821114325,0.0214457904880583,0.0282698457847708
"topsoil","calc",5.50232200564072,0.0282086776965631,0.0204858223056583,0.0331499552135915
"topsoil","calc",6.72055127397497,0.0131380243780915,0.00172257125704534,0.00101695249948841
"topsoil","calc",8.20849986238988,0.0243331467051566,0.0084200617782364,0.00354358529037113
"topsoil","calc",10.0258843722804,0.0203908404945475,0.00978121457654946,0.00574784609222545
"topsoil","calc",12.2456428252982,0.00791800003081933,0.00488941008494992,0.01154808544845
"topsoil","calc",14.9568619222635,0.00195702757816552,0.0013362313092411,0.000319012271861041
"topsoil","calc",18.2683524052735,0.00340296790166583,0.00199152819537474,1.45654439398513e-07
"topsoil","calc",22.313016014843,0.0033040892116929,1.06428190482788e-06,1.19188413616467e-06
"topsoil","calc",27.2531793034012,0.000107867661788608,0,0
"topsoil","calc",33.287108369808,0,0,0
"topsoil","calc",40.6569659740599,0,0,0
"topsoil","calc",49.658530379141,0,0,0
"topsoil","gyps",0.00501746820561753,0.766529265223309,0.688626891225781,0.809098683007358
"topsoil","gyps",0.00612834950532221,0,0,0
"topsoil","gyps",0.00748518298877006,0,0,0
"topsoil","gyps",0.00914242314781733,0,0,0
"topsoil","gyps",0.0111665808490115,0,0,0
"topsoil","gyps",0.0136388926482011,0,0,0
"topsoil","gyps",0.0166585810987633,0,0,0
"topsoil","gyps",0.0203468369010644,0,0,0
"topsoil","gyps",0.0248516827107952,0,0,0
"topsoil","gyps",0.0303539138078867,0,0,0
"topsoil","gyps",0.0370743540459088,0,0,0
"topsoil","gyps",0.0452827182886797,0,0,0
"topsoil","gyps",0.0553084370147834,0,0,0
"topsoil","gyps",0.0675538775193844,0,0,0
"topsoil","gyps",0.0825104923265904,0,0,0
"topsoil","gyps",0.100778542904851,0.167931530420936,0.276499870184227,0.170273192422416
"topsoil","gyps",0.123091190267348,0,0,0
"topsoil","gyps",0.150343919297757,0,0,0
"topsoil","gyps",0.183630477702891,0.0119295271849398,0.0045661658802425,0.00395799256925633
"topsoil","gyps",0.22428677194858,0,0,0
"topsoil","gyps",0.273944481876837,0.000794873770449733,0.000634519062040928,9.65004793607172e-05
"topsoil","gyps",0.334596545747127,0,0,0
"topsoil","gyps",0.408677143846407,0.0056231861725351,0.0127779273137094,0.00806661018399935
"topsoil","gyps",0.499159390691022,0,0,0
"topsoil","gyps",0.609674656551564,0,0,0
"topsoil","gyps",0.744658307092434,0,0,0
"topsoil","gyps",0.909527710169581,1.66936333051426e-05,1.26231358699158e-10,1.59446567060684e-10
"topsoil","gyps",1.11089965382423,0,0,0
"topsoil","gyps",1.35685590122009,0.00370341834245058,1.5701940286883e-06,1.98332599565809e-06
"topsoil","gyps",1.65726754017612,0.039204355754167,0.00744067006183136,0.00493208149831603
"topsoil","gyps",2.02419114458044,0.00104527827002587,0.000195307490305607,0.000220380211037652
"topsoil","gyps",2.47235264703394,0.000213164856049608,0.00109799001202282,1.82122641676496e-05
"topsoil","gyps",3.01973834223185,0,0,0
"topsoil","gyps",3.688316740124,0.000613812055371477,3.67759298457448e-05,4.64257594597894e-05
"topsoil","gyps",4.50492023935578,0.00108893854174685,0.00804425622851945,0.00319167469063342
"topsoil","gyps",5.50232200564072,0.00123789711585387,6.33681343575887e-06,7.78834770021053e-06
"topsoil","gyps",6.72055127397497,6.80586588591714e-05,7.17194777778429e-05,8.84750808524126e-05
"botsoil","sand",1,7.81072692814426e-05,9.75341811611419e-05,0.000119647047570535
"botsoil","sand",3,0.000532013664350958,0.0014080660132753,0.00155025158793306
"botsoil","sand",5,0.00117750392746929,0.0131145861328667,0.00881773004702155
"botsoil","sand",7,0.0018406788553306,0.0029863173407627,0.00137539310865777
"botsoil","sand",9,0.000853285073848213,0.00136546277799453,0.000239608020507511
"botsoil","sand",11,0.00174046575512045,6.61154431827113e-06,1.73042354714419e-05
"botsoil","sand",13,0.0143437368286091,0.0249493175742248,0.012020773921492
"botsoil","sand",15,0.00941561025356862,0.00987274909923173,0.0166189817492444
"botsoil","sand",17,0.00165646359759135,1.48655705617604e-05,1.91341659382879e-05
"botsoil","sand",19,0.0455085372719047,0.0709668165759388,0.0417140981162549
"botsoil","sand",21,0.0140681508030312,0.0338679154363179,0.0116075075965177
"botsoil","sand",23,0.0123954762627587,0.0157701071495923,0.0136957228085302
"botsoil","sand",25,0.0406305172469693,0.050749499593053,0.059582226398463
"botsoil","sand",27,0.0952157086982023,0.0381428189945459,0.0486638622048865
"botsoil","sand",29,0.00764419633514798,0.0132707847072737,0.0161033374580503
"botsoil","sand",31,0.0251019078805814,0.010707399842344,0.0162976891517309
"botsoil","sand",33,0.0703952817314465,0.0580875041727133,0.0636228922446803
"botsoil","sand",35,0.0503850835747782,0.0132664746920876,0.0439787760491214
"botsoil","sand",37,0.0972391290892103,0.0391734773437081,0.0744285571592486
"botsoil","sand",39,0.0179337237714316,0.00596299670150063,0.00531558715615349
"botsoil","sand",41,0.0766983909902528,0.0454851420538985,0.0577464290986199
"botsoil","sand",43,0.0599510134786621,0.0541306468433042,0.048540798691297
"botsoil","sand",45,0.0475186941643553,0.0386485437100987,0.0295333157906412
"botsoil","sand",47,0.0467081470303027,0.0250145570945326,0.0140740986691397
"botsoil","sand",49,0.0233408100165942,0.0244320068482808,0.0152077425775814
"botsoil","sand",51,0.00190404890399287,0.00034555229885469,0.000304921438836314
"botsoil","sand",53,0.0148123804442978,0.0373223013359983,0.0156744542987131
"botsoil","sand",55,0.00394368023768188,0.00067879313660546,0.00398308123748925
"botsoil","sand",57,0.00571067298991679,0.00127819968825094,0.000493835010128785
"botsoil","sand",59,0.00199541967183159,0.0031055920161247,0.00365710950045928
"botsoil","sand",61,0.00184804746564016,0.00158076675937302,0.000337027764452769
"botsoil","sand",63,0.00518308049175153,0.00277447623311777,0.00447883271250649
"botsoil","sand",65,0.0137056151758004,0.0313870759740142,0.0291442056172038
"botsoil","sand",67,0.010831857155068,0.0295338302868077,0.00889567172291084
"botsoil","sand",69,0.00772525104855326,0.00308969100456891,0.00343188851533771
"botsoil","sand",71,0.0160679916410484,0.00962383844223835,0.0092645156804505
"botsoil","sand",73,0.00118487253777888,0.00481180774787637,0.00376731227895
"botsoil","sand",75,0.00396136490242482,0.00256722783374042,0.0117939916675998
"botsoil","sand",77,0.0135479269151755,0.0139017668433969,0.0174257930922369
"botsoil","sand",79,0.00939645186676374,0.00845785661719756,0.00706975079481398
"botsoil","sand",81,0.0046716989362674,0.00651051437114192,0.00527373108547269
"botsoil","sand",83,0.00600983856848536,0.0397076690258663,0.016281526716692
"botsoil","sand",85,0.0296571827739576,0.0256981946442069,0.0842094145293822
"botsoil","sand",87,0.0383683538819313,0.0623883467931249,0.10561310107072
"botsoil","sand",89,0.0184657374357826,0.0276652665172633,0.0110029200205153
"botsoil","sand",91,0.014343736828609,0.0151816188544301,0.00948850972712256
"botsoil","sand",93,0.00893517686138467,0.0669033882236164,0.0469237929871075
"botsoil","sand",95,0.00253774939061591,0.000929859569303471,2.36829875932543e-06
"botsoil","sand",97,0.00179794091553509,0.00732473012305557,3.85195688342721e-05
"botsoil","sand",99,0.00102128938890644,0.00573943366623864,0.000552259608551986
"botsoil","silt",1,0.0104833643503676,0.0833265565638803,0.0468492764048761
"botsoil","silt",3,0.0191012826600523,0.0260202454198786,0.0136517590457679
"botsoil","silt",5,0.037270579630214,0.0925330989522097,0.0511531862683402
"botsoil","silt",7,0.0449889547898461,0.0765137087947933,0.109604162365152
"botsoil","silt",9,0.0118946148333191,0.0189478435076046,0.0231243578860628
"botsoil","silt",11,0.0433594544934393,0.0736762130226503,0.0985704563899683
"botsoil","silt",13,0.0135786775830898,0.0219777611003761,0.014328320806636
"botsoil","silt",15,0.0136066961402226,0.00914393367654326,0.011612777060685
"botsoil","silt",17,0.0530214327215457,0.069028307333651,0.0484721396170836
"botsoil","silt",19,0.0146655026676615,0.0127399889957891,0.00253670630431962
"botsoil","silt",21,0.0476035285686057,0.0745605843719317,0.0594090084108696
"botsoil","silt",23,0.0235901504449052,0.0145557532077289,0.0110361513325927
"botsoil","silt",25,0.0406799956350037,0.0823011873677566,0.0241453575833345
"botsoil","silt",27,0.0602104046174582,0.0448165669118242,0.0249129260088876
"botsoil","silt",29,0.0289947826497297,0.0330344191376591,0.0207001739755145
"botsoil","silt",31,0.0497668561114372,0.0640586978485989,0.0404728269978212
"botsoil","silt",33,0.0149294669690704,0.00945098181629078,0.0114608818804268
"botsoil","silt",35,0.109266474174264,0.0553761434909344,0.0974938605029206
"botsoil","silt",37,0.0440348491864295,0.013354309841058,0.0425085881896357
"botsoil","silt",39,0.0225224959520558,0.0150487280867941,0.0252083711065446
"botsoil","silt",41,0.0196498565154943,0.0214429987520472,0.0292256535822862
"botsoil","silt",43,0.0472776285093243,0.00969649540302975,0.0207099872422307
"botsoil","silt",45,0.0349288181182736,0.0103541757300452,0.0324472482835015
"botsoil","silt",47,0.0536761821619119,0.0182931978805747,0.0446280196839085
"botsoil","silt",49,0.0098831773633653,0.0153150283531813,0.0203437921765195
"botsoil","silt",51,0.0174009986403626,0.0128394270126659,0.0219902527218451
"botsoil","silt",53,0.00562730600098504,0.0046241506932948,0.0041271084582728
"botsoil","silt",55,0.00558454083483506,0.0019565624889839,0.0041543189921901
"botsoil","silt",57,0.000216775152553694,7.5185694539126e-05,1.75359950642662e-05
"botsoil","silt",59,0,0,0
"botsoil","silt",61,0.0312982029782252,0.00846608754777833,0.0135696437125091
"botsoil","silt",63,0.0708869495459519,0.00647166099590657,0.0315351510142325
"botsoil","silt",65,0,0,0
"botsoil","silt",67,0,0,0
"botsoil","silt",69,0,0,0
"botsoil","silt",71,0,0,0
"botsoil","clay",1,3.83167736097643e-05,0.000198446248890767,0.000243437813272865
"botsoil","clay",3,0.00540855996722442,0.0222046511499087,0.00764224146499769
"botsoil","clay",5,0.0550066759609405,0.0546552339575079,0.0987224405474412
"botsoil","clay",7,0.0188503788939421,0.0688640786076482,0.0535925146665491
"botsoil","clay",9,0.0541769704400829,0.0893863010451486,0.127977307223498
"botsoil","clay",11,0.0854803007571984,0.0135966781420471,0.0409426727199299
"botsoil","clay",13,0.0163774732740504,0.00892689328388155,0.00640318301789194
"botsoil","clay",15,0.0165071608154989,0.0431141730797456,0.0406811354247817
"botsoil","clay",17,0.0102055252787545,0.0329246293099489,0.00933545929088297
"botsoil","clay",19,0.0153989218249395,0.00623455340484874,0.00945865488608821
"botsoil","clay",21,0.150941561025357,0.0542315511824065,0.112412529115094
"botsoil","clay",23,0.0775266227890484,0.0425182453818919,0.0564327731548558
"botsoil","clay",25,0.0635277369229273,0.0374971010418228,0.0490694189798777
"botsoil","clay",27,0.0748031844186313,0.0611735090876449,0.0446925784492611
"botsoil","clay",29,0.0500019158386805,0.0308178228439558,0.0762127156858661
"botsoil","clay",31,0.043034157929951,0.0379235049475036,0.0241146903576593
"botsoil","clay",33,0.030215723435423,0.0348467828948712,0.0230721768957175
"botsoil","clay",35,0.0800275291281165,0.0902263780081026,0.0669275118564007
"botsoil","clay",37,0.0298635038626256,0.0088688466118062,0.00578281668958436
"botsoil","clay",39,0.00974719771749921,0.0350122934081859,0.0225395994982464
"botsoil","clay",41,0.00492370540885478,0.00779027114020425,0.000512466510115273
"botsoil","clay",43,0.0103190018775219,0.00441038463504317,0.00312877270290479
"botsoil","clay",45,0.00959098317893636,0.00226661803614969,0.00160167159336477
"botsoil","clay",47,0.0161637835750729,0.019369472435483,0.0234501315528838
"botsoil","clay",49,0.00134698196458938,0.00369185660459104,0.00149223365203455
"botsoil","clay",51,0.0158027216699039,0.0292003111683646,0.0307426606892816
"botsoil","clay",53,0.00854169307085362,0.00660390318488502,0.00625830279340378
"botsoil","clay",55,0.00657427411819844,0.00470743625197223,0.00575209741437799
"botsoil","clay",57,0.0144262652640763,0.038117479369237,0.00627818497110044
"botsoil","clay",59,0.00437842824594648,0.00977711366568523,0.00444294452761318
"botsoil","clay",61,0.00533782130825255,0.0408940997702517,0.0161536560587084
"botsoil","clay",63,0.00532308408763338,0.0231396404814104,0.0074818194505446
"botsoil","clay",65,0.00231521735926699,0.0068194998738732,0.00170919491285704
"botsoil","clay",67,0.00242869395803424,2.3000851296362e-05,8.78579926588685e-08
"botsoil","clay",69,0.000278533469701747,6.65757602337225e-05,4.79144718249502e-05
"botsoil","clay",71,0.00175078180955379,0.0247801758805484,0.0112927177942865
"botsoil","clay",73,0.0002328480857825,0.000145146656441053,0.000168523118643682
"botsoil","clay",75,0.000219584587225152,5.85226644922443e-09,7.17908732461581e-09
