"variety","center","unweighted","weighted"
"arabica",746.438356164384,0.000386999969113433,0.00065418813555522
"arabica",751.350293542074,0.000381825855892025,0.000651870956435693
"arabica",756.262230919765,0.000376801520292162,0.000649464508267339
"arabica",761.174168297456,0.00037198231072102,0.000646937842415253
"arabica",766.086105675147,0.00036732546605949,0.000644317669994739
"arabica",770.998043052838,0.000362816449881712,0.000641613248423073
"arabica",775.909980430528,0.000358454673442001,0.000638825659502195
"arabica",780.821917808219,0.000354284351387593,0.000635931431980281
"arabica",785.73385518591,0.000350281451832498,0.000632945511560581
"arabica",790.645792563601,0.000346421867627919,0.000629882052148725
"arabica",795.557729941292,0.000342704548040517,0.000626742375095634
"arabica",800.469667318982,0.000339162354606629,0.000623510289318371
"arabica",805.381604696673,0.000335789002547877,0.000620191040612999
"arabica",810.293542074364,0.000332551713141871,0.000616802870558235
"arabica",815.205479452055,0.000329448931447951,0.000613347563916864
"arabica",820.117416829746,0.000326502460632891,0.000609815906757671
"arabica",825.029354207436,0.000323721902640079,0.000606206077947383
"arabica",829.941291585127,0.000321067311932306,0.000602538974735941
"arabica",834.853228962818,0.000318536645434191,0.000598817003261132
"arabica",839.765166340509,0.000316141544553197,0.000595037122995839
"arabica",844.6771037182,0.000313904727912495,0.000591194043561363
"arabica",849.58904109589,0.000311781157649549,0.000587309001973179
"arabica",854.500978473581,0.000309768374738998,0.000583385063507536
"arabica",859.412915851272,0.000307869335152448,0.000579423778658691
"arabica",864.324853228963,0.000306116320968689,0.000575421062832665
"arabica",869.236790606654,0.000304461704775633,0.000571395254706678
"arabica",874.148727984344,0.000302902725330336,0.000567349960661287
"arabica",879.060665362035,0.000301436611869792,0.000563288804270615
"arabica",883.972602739726,0.00030009805307309,0.000559214661029517
"arabica",888.884540117417,0.000298842621747993,0.000555138761018469
"arabica",893.796477495108,0.000297666362026922,0.000551065075645561
"arabica",898.708414872798,0.000296566339584212,0.000546997471162027
"arabica",903.620352250489,0.000295565278026916,0.000542947674920213
"arabica",908.53228962818,0.000294634713681111,0.00053891937323953
"arabica",913.444227005871,0.000293766264303202,0.000534915306894542
"arabica",918.356164383562,0.000292956955260674,0.000530939164650702
"arabica",923.268101761252,0.000292219785208307,0.000527007772627019
"arabica",928.180039138943,0.000291538252461953,0.000523122078234017
"arabica",933.091976516634,0.000290901803088607,0.000519280424404102
"arabica",938.003913894325,0.000290307515166874,0.000515485836595248
"arabica",942.915851272016,0.000289761000630882,0.000511756068172927
"arabica",947.827788649706,0.000289253546941519,0.000508093778815786
"arabica",952.739726027397,0.000288774591363089,0.00050449043159938
"arabica",957.651663405088,0.000288321317688665,0.000500947926625664
"arabica",962.563600782779,0.000287894225891643,0.000497481144554366
"arabica",967.47553816047,0.000287488272517097,0.000494097458011189
"arabica",972.38747553816,0.000287094885255646,0.000490780380344492
"arabica",977.299412915851,0.000286711371652562,0.000487530346037986
"arabica",982.211350293542,0.000286335254434145,0.000484356723237953
"arabica",987.123287671233,0.000285961222002491,0.000481272235120509
"arabica",992.035225048924,0.000285584529178858,0.000478253325100671
"arabica",996.947162426614,0.000285202609207185,0.000475298830023119
"arabica",1001.85909980431,0.000284811998628971,0.000472411705421515
"arabica",1006.771037182,0.00028440343411239,0.000469607878878213
"arabica",1011.68297455969,0.000283977707954461,0.00046685971323149
"arabica",1016.59491193738,0.000283532391639833,0.000464164578152213
"arabica",1021.50684931507,0.000283064907473553,0.000461520050756218
"arabica",1026.41878669276,0.000282558693821682,0.000458940622213555
"arabica",1031.33072407045,0.000282021674731011,0.000456399332890085
"arabica",1036.24266144814,0.000281451607993611,0.00045389248358981
"arabica",1041.15459882583,0.000280846260733725,0.000451416348019068
"arabica",1046.06653620352,0.000280185796387057,0.000448973723053901
"arabica",1050.97847358121,0.000279479812791844,0.000446548171487275
"arabica",1055.8904109589,0.000278728637786377,0.000444134149383598
"arabica",1060.80234833659,0.000277930327991414,0.000441727511611709
"arabica",1065.71428571429,0.00027706451231899,0.000439321615981836
"arabica",1070.62622309198,0.000276138715017514,0.000436907755884278
"arabica",1075.53816046967,0.00027515756339741,0.000434481982852082
"arabica",1080.45009784736,0.000274119545033027,0.000432040460521273
"arabica",1085.36203522505,0.00027300594888375,0.00042957155010471
"arabica",1090.27397260274,0.00027181956875369,0.00042706968210256
"arabica",1095.18590998043,0.000270570492704229,0.000424535952142652
"arabica",1100.09784735812,0.000269257796389528,0.000421967524840987
"arabica",1105.00978473581,0.000267866324523862,0.000419352418978704
"arabica",1109.9217221135,0.000266392426559737,0.000416684240259184
"arabica",1114.83365949119,0.000264852151478851,0.000413971241564949
"arabica",1119.74559686888,0.000263245297030326,0.000411212105707477
"arabica",1124.65753424658,0.000261561588954952,0.000408398191757406
"arabica",1129.56947162427,0.000259790477184744,0.000405520384698454
"arabica",1134.48140900196,0.000257953587725719,0.000402594069463159
"arabica",1139.39334637965,0.000256051511259233,0.000399619683211788
"arabica",1144.30528375734,0.000254079370927099,0.000396593768542083
"arabica",1149.21722113503,0.000252020711769124,0.000393505466909786
"arabica",1154.12915851272,0.00024990135922228,0.000390374850871827
"arabica",1159.04109589041,0.000247722675534303,0.000387204022240672
"arabica",1163.9530332681,0.000245484769955866,0.000383994373647935
"arabica",1168.86497064579,0.000243167687302743,0.000380737099066264
"arabica",1173.77690802348,0.000240799151768947,0.000377452442081675
"arabica",1178.68884540117,0.000238381174859561,0.000374143781911885
"arabica",1183.60078277886,0.000235915789090372,0.000370814535144034
"arabica",1188.51272015656,0.000233388376000865,0.000367465379333173
"arabica",1193.42465753425,0.000230820265907259,0.00036410933080378
"arabica",1198.33659491194,0.000228215690513518,0.000360751025304495
"arabica",1203.24853228963,0.0002255771107107,0.000357394532004584
"arabica",1208.16046966732,0.000222897998436744,0.000354049981038543
"arabica",1213.07240704501,0.000220191393790428,0.000350723732857237
"arabica",1217.9843444227,0.00021746306070047,0.000347418948845478
"arabica",1222.89628180039,0.000214715626941731,0.000344139686206558
"arabica",1227.80821917808,0.000211948726298641,0.000340901613878575
"arabica",1232.72015655577,0.000209170022541713,0.00033770900332537
"arabica",1237.63209393346,0.000206384604733879,0.000334559971048536
"arabica",1242.54403131115,0.000203595002504897,0.000331457965580289
"arabica",1247.45596868885,0.000200804658571933,0.000328419836555807
"arabica",1252.36790606654,0.000198019125518082,0.000325452481389255
"arabica",1257.27984344423,0.000195240773914666,0.000322546259663086
"arabica",1262.19178082192,0.000192471810126424,0.00031970358342768
"arabica",1267.10371819961,0.000189717139753408,0.000316938693986359
"arabica",1272.0156555773,0.000186983218708768,0.000314264664704278
"arabica",1276.92759295499,0.000184268156908445,0.000311662879215274
"arabica",1281.83953033268,0.000181573683885418,0.000309134505799973
"arabica",1286.75146771037,0.000178904186019044,0.000306688646536413
"arabica",1291.66340508806,0.000176269325924122,0.000304346134708759
"arabica",1296.57534246575,0.000173662117072905,0.000302079874491348
"arabica",1301.48727984344,0.000171083744154807,0.000299889803715026
"arabica",1306.39921722113,0.000168536676415913,0.000297778887893166
"arabica",1311.31115459883,0.000166035135421177,0.000295775155903147
"arabica",1316.22309197652,0.000163566950279739,0.000293845058484429
"arabica",1321.13502935421,0.000161132774063677,0.000291987496393245
"arabica",1326.0469667319,0.000158733240378913,0.000290201335558158
"arabica",1330.95890410959,0.000156385030552208,0.000288514626242982
"arabica",1335.87084148728,0.000154073834664264,0.0002868952592131
"arabica",1340.78277886497,0.000151799018728997,0.000285339797186675
"arabica",1345.69471624266,0.000149560765483664,0.000283846395843513
"arabica",1350.60665362035,0.000147373161051249,0.000282433967838682
"arabica",1355.51859099804,0.0001452254095228,0.000281081067584338
"arabica",1360.43052837573,0.000143114144650829,0.000279780350079883
"arabica",1365.34246575342,0.000141039211035655,0.00027852961671971
"arabica",1370.25440313112,0.000139011626702541,0.000277339967536196
"arabica",1375.16634050881,0.000137024869465337,0.000276198928643993
"arabica",1380.0782778865,0.000135073097215258,0.000275097210231267
"arabica",1384.99021526419,0.000133155936427712,0.000274032594683398
"arabica",1389.90215264188,0.000131281346832216,0.000273010373470881
"arabica",1394.81409001957,0.000129447120729049,0.000272024508928651
"arabica",1399.72602739726,0.000127645411283153,0.000271065680316402
"arabica",1404.63796477495,0.000125875733056933,0.000270131918217306
"arabica",1409.54990215264,0.000124143284895236,0.000269224838443266
"arabica",1414.46183953033,0.000122449775150777,0.000268342240457172
"arabica",1419.37377690802,0.000120785880479022,0.000267476241390363
"arabica",1424.28571428571,0.000119151083607462,0.000266625290107993
"arabica",1429.1976516634,0.000117548242522901,0.000265789163510689
"arabica",1434.1095890411,0.000115982382397727,0.000264967397687132
"arabica",1439.02152641879,0.000114443181750389,0.000264154349933035
"arabica",1443.93346379648,0.000112930142124169,0.000263348950782012
"arabica",1448.84540117417,0.00011144421068982,0.00026255043302267
"arabica",1453.75733855186,0.000109993094184156,0.000261758737535474
"arabica",1458.66927592955,0.000108565851481389,0.000260970572361684
"arabica",1463.58121330724,0.000107162028028593,0.000260185315707
"arabica",1468.49315068493,0.000105781171175489,0.000259402361792582
"arabica",1473.40508806262,0.00010443269902471,0.00025862144972621
"arabica",1478.31702544031,0.000103105713836851,0.000257841231801427
"arabica",1483.228962818,0.000101799682901641,0.000257061419781041
"arabica",1488.14090019569,0.000100514205025362,0.000256281743096089
"arabica",1493.05283757339,9.9256508336905e-05,0.000255501764321869
"arabica",1497.96477495108,9.80193375552797e-05,0.000254721279875851
"arabica",1502.87671232877,9.68009446990406e-05,0.000253940224625915
"arabica",1507.78864970646,9.56009784719839e-05,0.000253158520563337
"arabica",1512.70058708415,9.4424844217871e-05,0.000252375838871787
"arabica",1517.61252446184,9.32682957969232e-05,0.000251592259700211
"arabica",1522.52446183953,9.21286230387842e-05,0.000250807861419392
"arabica",1527.43639921722,9.10055216359446e-05,0.000250022620568575
"arabica",1532.34833659491,8.99028856936332e-05,0.000249236262195882
"arabica",1537.2602739726,8.88189521123838e-05,0.000248448762674307
"arabica",1542.17221135029,8.7750254506184e-05,0.000247660230791961
"arabica",1547.08414872798,8.66965349534728e-05,0.000246870594658951
"arabica",1551.99608610568,8.56604416351982e-05,0.00024607948566171
"arabica",1556.90802348337,8.46422724823774e-05,0.000245286554991648
"arabica",1561.81996086106,8.36379655028835e-05,0.000244491956711715
"arabica",1566.73189823875,8.26473111681385e-05,0.000243695518397316
"arabica",1571.64383561644,8.16719325152957e-05,0.000242896713888088
"arabica",1576.55577299413,8.07138693308146e-05,0.000242094604910547
"arabica",1581.46771037182,7.97685740218907e-05,0.000241289597602609
"arabica",1586.37964774951,7.88358879087788e-05,0.000240481416782349
"arabica",1591.2915851272,7.79165797969034e-05,0.000239669473115489
"arabica",1596.20352250489,7.70142152086676e-05,0.000238851854056167
"arabica",1601.11545988258,7.61238131161614e-05,0.000238029583436898
"arabica",1606.02739726027,7.52452654595282e-05,0.000237202316557118
"arabica",1610.93933463796,7.43786015021834e-05,0.000236369636140037
"arabica",1615.85127201566,7.3528794115921e-05,0.000235528183158309
"arabica",1620.76320939335,7.2690421680464e-05,0.000234680028429349
"arabica",1625.67514677104,7.18634213170172e-05,0.000233824806179941
"arabica",1630.58708414873,7.10477316573517e-05,0.000232962150972118
"arabica",1635.49902152642,7.02479222253449e-05,0.000232088064204081
"arabica",1640.41095890411,6.94598465995362e-05,0.0002312047742301
"arabica",1645.3228962818,6.86828850914772e-05,0.000230312365357956
"arabica",1650.23483365949,6.79170093676609e-05,0.000229410498989958
"arabica",1655.14677103718,6.71660591519977e-05,0.000228495124996909
"arabica",1660.05870841487,6.64274156052338e-05,0.000227567936419452
"arabica",1664.97064579256,6.56997751781358e-05,0.000226629821000145
"arabica",1669.88258317025,6.49831264534524e-05,0.000225680500333733
"arabica",1674.79452054795,6.4280599536768e-05,0.0002247162432684
"arabica",1679.70645792564,6.35910182351997e-05,0.000223737744928936
"arabica",1684.61839530333,6.29123816794563e-05,0.000222746908947756
"arabica",1689.53033268102,6.2244677991201e-05,0.00022174353820687
"arabica",1694.44227005871,6.15903134642791e-05,0.00022072453227629
"arabica",1699.3542074364,6.09495018441744e-05,0.000219689236057876
"arabica",1704.26614481409,6.03195364809708e-05,0.000218640684538913
"arabica",1709.17808219178,5.9700389963204e-05,0.000217578774977614
"arabica",1714.09001956947,5.9093725088123e-05,0.000216501263850764
"arabica",1719.00195694716,5.85010871904968e-05,0.000215405962311471
"arabica",1723.91389432485,5.79190836688506e-05,0.000214297042125772
"arabica",1728.82583170254,5.73476615603019e-05,0.000213174503214191
"arabica",1733.73776908023,5.67877393773838e-05,0.000212037084044855
"arabica",1738.64970645793,5.6242100992038e-05,0.000210881078093246
"arabica",1743.56164383562,5.57067293284131e-05,0.000209711679334558
"arabica",1748.47358121331,5.51815420045346e-05,0.000208528992739591
"arabica",1753.385518591,5.46667455496933e-05,0.000207332750109623
"arabica",1758.29745596869,5.4166220453121e-05,0.000206117947099614
"arabica",1763.20939334638,5.36754292280637e-05,0.000204890560393069
"arabica",1768.12133072407,5.31942616814389e-05,0.000203650791980365
"arabica",1773.03326810176,5.27226066369845e-05,0.000202398847234685
"arabica",1777.94520547945,5.22642726792563e-05,0.000201130055730711
"arabica",1782.85714285714,5.18153178630955e-05,0.000199849588603243
"arabica",1787.76908023483,5.13752831547837e-05,0.000198558135341043
"arabica",1792.68101761252,5.09440350852815e-05,0.00019725597471694
"arabica",1797.59295499022,5.05244906630243e-05,0.000195939840105277
"arabica",1802.50489236791,5.01140528195013e-05,0.000194613111458319
"arabica",1807.4168297456,4.97117225010931e-05,0.000193277121737912
"arabica",1812.32876712329,4.9317350580584e-05,0.000191932188675994
"arabica",1817.24070450098,4.89330461124901e-05,0.000190576251935318
"arabica",1822.15264187867,4.85573867044668e-05,0.000189211203907257
"arabica",1827.06457925636,4.8188949926283e-05,0.000187838748575043
"arabica",1831.97651663405,4.78275773561635e-05,0.000186459207015082
"arabica",1836.88845401174,4.74746757884675e-05,0.000185071453701108
"arabica",1841.80039138943,4.71297936802433e-05,0.00018367628881919
"arabica",1846.71232876712,4.67912102877066e-05,0.000182275526457939
"arabica",1851.62426614481,4.6458763367645e-05,0.000180869469160844
"arabica",1856.5362035225,4.61332755934799e-05,0.000179457655961894
"arabica",1861.4481409002,4.58150449372732e-05,0.000178040226616206
"arabica",1866.36007827789,4.55021785825245e-05,0.00017661889997211
"arabica",1871.27201565558,4.51945152100469e-05,0.000175193964551966
"arabica",1876.18395303327,4.48924166781094e-05,0.000173765406394194
"arabica",1881.09589041096,4.45967061968894e-05,0.000172333166348283
"arabica",1886.00782778865,4.43054406605037e-05,0.000170898710872635
"arabica",1890.91976516634,4.40184641616157e-05,0.000169462348443654
"arabica",1895.83170254403,4.37358003611237e-05,0.000168024344179981
"arabica",1900.74363992172,4.34585836555392e-05,0.000166584991280508
"arabica",1905.65557729941,4.31849325346554e-05,0.000165145323380837
"arabica",1910.5675146771,4.29147010223273e-05,0.000163705721866709
"arabica",1915.47945205479,4.26477436074784e-05,0.000162266571930741
"arabica",1920.39138943249,4.23851558113229e-05,0.000160829199728342
"arabica",1925.30332681018,4.2125372128689e-05,0.000159393952884354
"arabica",1930.21526418787,4.18682080592981e-05,0.000157961313930824
"arabica",1935.12720156556,4.16135326306743e-05,0.000156531792491523
"arabica",1940.03913894325,4.13620041839192e-05,0.000155107902699273
"arabica",1944.95107632094,4.11126870879537e-05,0.000153689617608102
"arabica",1949.86301369863,4.08652818925531e-05,0.000152277251420005
"arabica",1954.77495107632,4.06196758543751e-05,0.000150871455723844
"arabica",1959.68688845401,4.03762183675394e-05,0.000149475790939686
"arabica",1964.5988258317,4.01344054780182e-05,0.00014809046379969
"arabica",1969.51076320939,3.98939065161626e-05,0.000146715113990233
"arabica",1974.42270058708,3.96546293312182e-05,0.000145350502385512
"arabica",1979.33463796477,3.94167240890911e-05,0.000144000837271562
"arabica",1984.24657534247,3.91799550290851e-05,0.000142667354978185
"arabica",1989.15851272016,3.89440207224173e-05,0.0001413483434249
"arabica",1994.07045009785,3.87088502366934e-05,0.00014004458700443
"arabica",1998.98238747554,3.84744809440503e-05,0.000138760296490012
"arabica",2003.89432485323,3.82408214127071e-05,0.000137498617656118
"arabica",2008.80626223092,3.8007635604325e-05,0.000136255764510543
"arabica",2013.71819960861,3.77748726900251e-05,0.000135032422662563
"arabica",2018.6301369863,3.75425189606563e-05,0.00013383203731323
"arabica",2023.54207436399,3.73105432068788e-05,0.000132660407796997
"arabica",2028.45401174168,3.7078788852738e-05,0.000131511112926714
"arabica",2033.36594911937,3.68472227221739e-05,0.000130384612693408
"arabica",2038.27788649706,3.6615818859997e-05,0.000129282896910184
"arabica",2043.18982387476,3.63845578173957e-05,0.000128214765107562
"arabica",2048.10176125245,3.61533591637386e-05,0.000127170978651559
"arabica",2053.01369863014,3.59222042517063e-05,0.000126151677841378
"arabica",2057.92563600783,3.569107494883e-05,0.000125156989675388
"arabica",2062.83757338552,3.54599440845913e-05,0.000124198467423445
"arabica",2067.74951076321,3.52287923098461e-05,0.000123264397146175
"arabica",2072.6614481409,3.4997612410247e-05,0.000122354567950553
"arabica",2077.57338551859,3.47663975445068e-05,0.000121468756030251
"arabica",2082.48532289628,3.45351234164794e-05,0.000120615868523325
"arabica",2087.39726027397,3.43038017948419e-05,0.000119787113484839
"arabica",2092.30919765166,3.40724370838101e-05,0.000118980462522518
"arabica",2097.22113502935,3.3841031247895e-05,0.000118195387964406
"arabica",2102.13307240704,3.36095787460447e-05,0.000117437918433338
"arabica",2107.04500978474,3.33780999547742e-05,0.000116702324234766
"arabica",2111.95694716243,3.31466082217367e-05,0.000115985231478777
"arabica",2116.86888454012,3.29151126375607e-05,0.000115285917058877
"arabica",2121.78082191781,3.26836322837707e-05,0.000114607821294551
"arabica",2126.6927592955,3.24521940060795e-05,0.000113947850176225
"arabica",2131.60469667319,3.22208105264224e-05,0.000113302006217821
"arabica",2136.51663405088,3.19894970722343e-05,0.000112669509571554
"arabica",2141.42857142857,3.17582957283593e-05,0.000112051856562273
"arabica",2146.34050880626,3.15272532948762e-05,0.000111447825185181
"arabica",2151.25244618395,3.12963664734599e-05,0.000110853543784836
"arabica",2156.16438356164,3.10656559598481e-05,0.000110268305583811
"arabica",2161.07632093933,3.08351787221641e-05,0.000109692422879925
"arabica",2165.98825831703,3.06050273699794e-05,0.00010912573010365
"arabica",2170.90019569472,3.03751617010553e-05,0.000108565045666296
"arabica",2175.81213307241,3.01456070613582e-05,0.000108009822827614
"arabica",2180.7240704501,2.9916421014372e-05,0.000107459846248638
