"variety","center","unweighted","weighted"
"arabica",1245,0.00187069034274234,0.00307020508485523
"arabica",1255,0.00174017706301621,0.00266871512360867
"arabica",1265,0.00173292632525357,0.00334514382036621
"arabica",1275,0.00179214068364786,0.00314192908611477
"arabica",1285,0.00171359102455348,0.00240255540961976
"arabica",1295,0.00153111412419549,0.00257909833071746
"arabica",1305,0.00156978472559577,0.00338924185357314
"arabica",1315,0.001533531036783,0.0024826377370446
"arabica",1325,0.00143685453328213,0.0018768114820964
"arabica",1335,0.00149244352279509,0.00265936960908364
"arabica",1345,0.00135709641789383,0.0028250063891504
"arabica",1355,0.00135709641789383,0.0028481912818723
"arabica",1365,0.00131480044761223,0.00281515611291638
"arabica",1375,0.0012894228654432,0.00254791240459329
"arabica",1385,0.00133776111719375,0.00308139919561112
"arabica",1395,0.00128821440914939,0.00249841128117201
"arabica",1405,0.00117582797382976,0.00291904755397643
"arabica",1415,0.00117703643012335,0.00267667302125829
"arabica",1425,0.00113836582872306,0.00312388497915717
"arabica",1435,0.00104289778151601,0.00185214538228262
"arabica",1445,0.00103323013116585,0.00270121846107241
"arabica",1455,0.00109244448956014,0.00314990609282495
"arabica",1465,0.00099455952976546,0.00262315585841189
"arabica",1475,0.000987308792002928,0.00289628361836214
"arabica",1485,0.000965556578715221,0.00252993727022388
"arabica",1495,0.000986100335709117,0.00260682102410248
"arabica",1505,0.00096313966612771,0.00242878614765141
"arabica",1515,0.000862837793745519,0.00242015601461698
"arabica",1525,0.000874922356683183,0.00238908669739879
"arabica",1535,0.000880964638151904,0.00255372721645075
"arabica",1545,0.000825375648638937,0.00199614321776054
"arabica",1555,0.000745617533250642,0.00250302746309605
"arabica",1565,0.000814499541995084,0.00215777757888069
"arabica",1575,0.000756493639894495,0.00236014691528741
"arabica",1585,0.000778245853182202,0.00213496342155284
"arabica",1595,0.000792747328707377,0.00275440655881376
"arabica",1605,0.000741992164369432,0.0026822227424852
"arabica",1615,0.000731116057725467,0.00245717359211128
"arabica",1625,0.000763744377657138,0.00271319263072567
"arabica",1635,0.00067311015562499,0.00236353361473185
"arabica",1645,0.0006755270682125,0.00221152958544102
"arabica",1655,0.000634439554224708,0.00232730709810025
"arabica",1665,0.000617521166111912,0.00274939370475713
"arabica",1675,0.00057522519583042,0.00188379007958572
"arabica",1685,0.00061027042834938,0.00173454002320195
"arabica",1695,0.000583684389886652,0.00197781479862524
"arabica",1705,0.000570391370655288,0.00238249221449593
"arabica",1715,0.000551056069955203,0.00223902026649081
"arabica",1725,0.000508760099673378,0.00213857182064703
"arabica",1735,0.00054501378848637,0.00231061199183358
"arabica",1745,0.000531720769254895,0.002230879681419
"arabica",1755,0.000508760099673489,0.00202986442770092
"arabica",1765,0.000564349089186456,0.00209228459962729
"arabica",1775,0.000487007886385782,0.00235286375626509
"arabica",1785,0.000529303856667496,0.00228235840479729
"arabica",1795,0.00048338251750446,0.00206460277055054
"arabica",1805,0.000477340236035628,0.00174314759920557
"arabica",1815,0.000487007886385782,0.00178504764125564
"arabica",1825,0.000439878090929158,0.00162315547514091
"arabica",1835,0.000466464129391775,0.0020359525759337
"arabica",1845,0.000443503459810368,0.00184031822159947
"arabica",1855,0.000462838760510564,0.00203745363522201
"arabica",1865,0.000445920372397879,0.00153157489675981
"arabica",1875,0.000404832858409976,0.00169110995933375
"arabica",1885,0.000406041314703787,0.00116046160000582
"arabica",1895,0.000424168159110283,0.00163527461629653
"arabica",1905,0.000447128828691579,0.00180405512317083
"arabica",1915,0.000441086547222858,0.00178794649248393
"arabica",1925,0.000421751246522661,0.00191892723862253
"arabica",1935,0.000448337284985389,0.0017266960939063
"arabica",1945,0.000399999033234955,0.00168346598929081
"arabica",1955,0.000381872188828569,0.00112472615546122
"arabica",1965,0.000429001984285304,0.00181993217572607
"arabica",1975,0.000363745344422073,0.00145882371677142
"arabica",1985,0.000370996082184716,0.00138477025035721
"arabica",1995,0.000396373664353633,0.00106463005271729
"arabica",2005,0.000381872188828569,0.00159294268734
"arabica",2015,0.000389122926591101,0.00140253223288456
"arabica",2025,0.00038428910141608,0.00122921986253388
"arabica",2035,0.00035045232519082,0.00114190268332959
"arabica",2045,0.000399999033234955,0.00120907216901844
"arabica",2055,0.000363745344422073,0.00103005974766368
"arabica",2065,0.000337159305959456,0.000933868128750182
"arabica",2075,0.000328700111903002,0.00108447836758385
"arabica",2085,0.000338367762253156,0.000721491950953057
"arabica",2095,0.000346826956309498,0.00112812791460259
"arabica",2105,0.000344410043721877,0.0011750212049807
"arabica",2115,0.000323866286728092,0.00105688174937701
"arabica",2125,0.000329908568196813,0.00116787177933553
"arabica",2135,0.000333533937078023,0.00140515796614571
"arabica",2145,0.000300905617146574,0.00124262232773387
"arabica",2155,0.000322657830434281,0.000907096879480096
"arabica",2165,0.00029123796679642,0.0010715477024249
"arabica",2175,0.000290029510502721,0.00147153806017031
"arabica",2185,0.000309364811202806,0.00139054134937122
"arabica",2195,0.000299697160852763,0.00104711642503752
"arabica",2205,0.000298488704559063,0.00114374261811268
"arabica",2215,0.000271902666096335,0.000845866337162771
"arabica",2225,0.000270694209802413,0.000773708420942043
"arabica",2235,0.000283987229033889,0.000920001533187054
"arabica",2245,0.000264651928333803,0.000863577814894767
"arabica",2255,0.000262235015746182,0.000832829655154077
"arabica",2265,0.000253775821689839,0.000801952760040137
"arabica",2275,0.0002259813269333,0.00106918245649545
"arabica",2285,0.000261026559452482,0.00141077904065134
"arabica",2295,0.00025740119057116,0.00112716770890997
"arabica",2305,0.000244108171339685,0.00100095708774195
"arabica",2315,0.000228398239520922,0.000577487629059736
"arabica",2325,0.000236857433577153,0.000841315934813069
"arabica",2335,0.000218730589170768,0.000751603929194489
"arabica",2345,0.000200603744764383,0.000821608350376812
"arabica",2355,0.00022235595805209,0.000963992029860972
"arabica",2365,0.000242899715045986,0.00117990465251805
"arabica",2375,0.000217522132877068,0.00102619765456347
"arabica",2385,0.000200603744764383,0.000717825193915611
"arabica",2395,0.000224772870639489,0.000916326692486202
"arabica",2405,0.000205437569939404,0.000863887445949674
"arabica",2415,0.00019214455070804,0.00100111370813072
"arabica",2425,0.000188519181826829,0.000886110614551683
"arabica",2435,0.000199395288470572,0.000761893132181446
"arabica",2445,0.000199395288470572,0.00078646555974593
"arabica",2455,0.000167975424832822,0.000560595954170018
"arabica",2465,0.000160724687070291,0.000575696681392457
"arabica",2475,0.000184893812945397,0.00086461455219411
"arabica",2485,0.000176434618889165,0.00051152194920534
"arabica",2495,0.000178851531476676,0.000705653416934404
"arabica",Inf,0.0268736510606621,0.0404367678601859
"robusta",-15,0.000491841711560818,4.10510299597066e-05
"robusta",-5,0.000827792561226438,0.000195191558070692
"robusta",5,0.0271733482215149,0.0218053743968304
"robusta",15,0.0204374128400898,0.0278364730391217
"robusta",25,0.0159987528731048,0.0258341116268717
"robusta",35,0.01359392484852,0.0241353114789913
"robusta",45,0.0141038934044872,0.0161291123905235
"robusta",55,0.0139032896597229,0.0156437600763921
"robusta",65,0.0139661293869985,0.012852235955393
"robusta",75,0.0131153761561906,0.0119494743048025
"robusta",85,0.0129147724114262,0.0113836485201007
"robusta",95,0.0130041981771645,0.0116916581811114
"robusta",105,0.0134501185495624,0.0130978491189105
"robusta",115,0.0134344086177435,0.0108403258279372
"robusta",125,0.0127625069184123,0.0100594182869795
"robusta",135,0.0125824469306419,0.0100882331004378
"robusta",145,0.0126742896089677,0.0126302623559373
"robusta",155,0.0124640182138533,0.0138902360347087
"robusta",165,0.0119866779778176,0.0113975417421054
"robusta",175,0.0120217232103366,0.0127436057043482
"robusta",185,0.0116483102155645,0.0130536249409771
"robusta",195,0.0113353200354803,0.0122901070301644
"robusta",205,0.0113461961421241,0.0110553606238503
"robusta",215,0.0113981597627559,0.0112203488829586
"robusta",225,0.0111782207172913,0.0100785402169965
"robusta",235,0.0112724803082047,0.00964411104559448
"robusta",245,0.0110150791176336,0.00916072259661688
"robusta",255,0.0109679493221769,0.00927457193966891
"robusta",265,0.0122150762173384,0.00899069872116431
"robusta",275,0.0130416603222711,0.0085003868691203
"robusta",285,0.0131045000495467,0.00858395326007372
"robusta",295,0.0133570674149428,0.00818213454851979
"robusta",305,0.0125884892121107,0.00694849391641039
"robusta",315,0.0123830516421712,0.00721188780163234
"robusta",325,0.0120942305879623,0.00670883063365174
"robusta",335,0.0123661332540586,0.00597222340785875
"robusta",345,0.0115903043134639,0.00557013212249607
"robusta",355,0.0112543534637983,0.00592765461875827
"robusta",365,0.0110803357574967,0.00678286485200219
"robusta",375,0.0107516356455936,0.00595335324785218
"robusta",385,0.0108978588571387,0.00638783746329086
"robusta",395,0.0117558628257092,0.00578845857066512
"robusta",405,0.0117921165145221,0.0045369051015513
"robusta",415,0.0115262561298946,0.00483305073867019
"robusta",425,0.0110827526700842,0.00512396634793588
"robusta",435,0.0106054124340484,0.00544985215244032
"robusta",445,0.0099600967731801,0.00552655413697345
"robusta",455,0.00961206136057668,0.00604718916768326
"robusta",465,0.00985979490079791,0.00624136429835659
"robusta",475,0.00950088338155064,0.00572227597085506
"robusta",485,0.00876372504235645,0.00539874535627516
"robusta",495,0.00815466307030077,0.00565179522965942
"robusta",505,0.00798064536399912,0.00647415858799649
"robusta",515,0.00786342510350424,0.00694835448043207
"robusta",525,0.00738608486746861,0.00505049351342313
"robusta",535,0.00738004258599978,0.00620521096619864
"robusta",545,0.00692082919437054,0.00581839742444679
"robusta",555,0.00694499832024575,0.0060790286415292
"robusta",565,0.00640240144434689,0.00568580214599068
"robusta",575,0.00618729622405756,0.00583791782754584
"robusta",585,0.00610028737090662,0.00678569910406313
"robusta",595,0.00584530309292308,0.00800310294811002
"robusta",605,0.00569182914361532,0.00649142429432459
"robusta",615,0.0056446993481587,0.00634033604402728
"robusta",625,0.00539092352646875,0.00574615876026829
"robusta",635,0.00540300808940641,0.0070081652707783
"robusta",645,0.00486766195127031,0.00669695236704515
"robusta",655,0.00480482222399459,0.00630706910539902
"robusta",665,0.00470210343902489,0.00752057345711532
"robusta",675,0.00458850854741144,0.00639688155910512
"robusta",685,0.00444832761733505,0.00751670871751131
"robusta",695,0.00429243675543989,0.00708588530697529
"robusta",705,0.00402174254563725,0.00677728571801584
"robusta",715,0.00381630497569796,0.00622051995718065
"robusta",725,0.00363745344422128,0.00588100174071005
"robusta",735,0.00350331479561383,0.00517836629939483
"robusta",745,0.0035166078148452,0.00677044904334567
"robusta",755,0.00337884379735631,0.00607944613070432
"robusta",765,0.00349848097043881,0.00526737271594302
"robusta",775,0.00315890475189173,0.00598718093228134
"robusta",785,0.00305981133580346,0.00421973866047465
"robusta",795,0.00301268154034673,0.00529757358633676
"robusta",805,0.00294984181307112,0.00447124531185761
"robusta",815,0.00293654879383987,0.00456041504406912
"robusta",825,0.00294138261901478,0.00485805635797609
"robusta",835,0.0028833767169143,0.00541591266505048
"robusta",845,0.00273594504907537,0.00387347500029256
"robusta",855,0.00275165498089436,0.00505040657352873
"robusta",865,0.00282174544593239,0.00434657599186872
"robusta",875,0.00273715350536918,0.00333663318249611
"robusta",885,0.00272748585501914,0.00450350493646101
"robusta",895,0.00275286343718806,0.00466067156838845
"robusta",905,0.00289062745467683,0.00476138314392072
"robusta",915,0.00287250061027045,0.00374689633894487
"robusta",925,0.00287129215397663,0.00426562983382228
"robusta",935,0.00284712302810142,0.00369733556136176
"robusta",945,0.00305256059804082,0.00383859712792733
"robusta",955,0.00298247013300279,0.00423544200786075
"robusta",965,0.00276857336900693,0.00361931922493686
"robusta",975,0.00289546127985185,0.00351543806553545
"robusta",985,0.00290875429908333,0.00379238082467792
"robusta",995,0.00282899618369503,0.00315746835701181
"robusta",1005,0.00284953994068893,0.00293520376060441
"robusta",1015,0.0028024101452323,0.00339061922739192
"robusta",1025,0.00280120168893849,0.00330724113206649
"robusta",1035,0.00278549175711962,0.00371217938953372
"robusta",1045,0.00286887524138912,0.00487720373407785
"robusta",1055,0.00281812007705118,0.0049596562221893
"robusta",1065,0.00276978182530074,0.00480037788041343
"robusta",1075,0.00294017416272108,0.00372040665862572
"robusta",1085,0.00294984181307112,0.00343936459885896
"robusta",1095,0.00297038557006513,0.0036221429430966
"robusta",1105,0.00296555174488999,0.00321159855897168
"robusta",1115,0.00294863335677742,0.00286871426870505
"robusta",1125,0.00264772773963085,0.00326352942961838
"robusta",1135,0.00346101882533212,0.0135699291251345
"robusta",1145,0.00281449470816986,0.00546271875072712
"robusta",1155,0.00264651928333715,0.00353343993307986
"robusta",1165,0.00274923806830674,0.00305124956845737
"robusta",1175,0.00252083982878593,0.00350640849352757
"robusta",1185,0.00248458613997304,0.00303834876739595
"robusta",1195,0.00239757728682233,0.00226626835827415
"robusta",1205,0.00232506990919656,0.00237883470283584
"robusta",1215,0.00224410333751457,0.00178240675733288
"robusta",1225,0.00213534227107615,0.00231117568915107
"robusta",1235,0.00201933046687497,0.00195437827667033
"robusta",1245,0.00187069034274234,0.00235620545751047
"robusta",1255,0.00174017706301621,0.00249720025334121
"robusta",1265,0.00173292632525357,0.00205936679582008
"robusta",1275,0.00179214068364786,0.00161596413587817
"robusta",1285,0.00171359102455348,0.00208063178614271
"robusta",1295,0.00153111412419549,0.00173356436720262
"robusta",1305,0.00156978472559577,0.00207018410546955
"robusta",1315,0.001533531036783,0.00179712711867797
"robusta",1325,0.00143685453328213,0.00140865277534319
"robusta",1335,0.00149244352279509,0.00156804635826069
"robusta",1345,0.00135709641789383,0.00112215258294535
"robusta",1355,0.00135709641789383,0.00130463445844886
"robusta",1365,0.00131480044761223,0.00115855257328967
"robusta",1375,0.0012894228654432,0.00101027596416903
"robusta",1385,0.00133776111719375,0.00172704763857912
"robusta",1395,0.00128821440914939,0.00105348288629548
"robusta",1405,0.00117582797382976,0.00134377132857988
"robusta",1415,0.00117703643012335,0.00143460323703792
"robusta",1425,0.00113836582872306,0.00126345365537006
"robusta",1435,0.00104289778151601,0.000965839554482817
"robusta",1445,0.00103323013116585,0.000999100022687105
"robusta",1455,0.00109244448956014,0.00131958165863555
"robusta",1465,0.00099455952976546,0.00115044363902406
"robusta",1475,0.000987308792002928,0.00118090871550502
"robusta",1485,0.000965556578715221,0.000801974591856269
"robusta",1495,0.000986100335709117,0.00101252996344803
"robusta",1505,0.00096313966612771,0.00100991775477621
"robusta",1515,0.000862837793745519,0.000995028313649837
"robusta",1525,0.000874922356683183,0.00102566848395769
"robusta",1535,0.000880964638151904,0.00119977926601067
"robusta",1545,0.000825375648638937,0.000797068914352939
"robusta",1555,0.000745617533250642,0.000765110769529453
"robusta",1565,0.000814499541995084,0.000905187897824677
"robusta",1575,0.000756493639894495,0.000999768593986539
"robusta",1585,0.000778245853182202,0.000812860601163035
"robusta",1595,0.000792747328707377,0.000902201189670326
"robusta",1605,0.000741992164369432,0.000892888965357108
"robusta",1615,0.000731116057725467,0.00122261762370479
"robusta",1625,0.000763744377657138,0.00086683365973883
"robusta",1635,0.00067311015562499,0.000688317375848402
"robusta",1645,0.0006755270682125,0.000740860559978351
"robusta",1655,0.000634439554224708,0.00079568318970813
"robusta",1665,0.000617521166111912,0.000746619053425657
"robusta",1675,0.00057522519583042,0.000665176431248193
"robusta",1685,0.00061027042834938,0.000453173475544522
"robusta",1695,0.000583684389886652,0.000756617863184039
"robusta",1705,0.000570391370655288,0.000857422157915178
"robusta",1715,0.000551056069955203,0.000593873270463674
"robusta",1725,0.000508760099673378,0.000657181219225977
"robusta",1735,0.00054501378848637,0.000589800980364874
"robusta",1745,0.000531720769254895,0.000792046124712065
"robusta",1755,0.000508760099673489,0.000662451704822598
"robusta",1765,0.000564349089186456,0.00073705156491366
"robusta",1775,0.000487007886385782,0.000712612043069716
"robusta",1785,0.000529303856667496,0.00114352253861971
"robusta",1795,0.00048338251750446,0.000619649184004478
"robusta",1805,0.000477340236035628,0.000535260915748292
"robusta",1815,0.000487007886385782,0.00045566941242936
"robusta",1825,0.000439878090929158,0.000580383601433088
"robusta",1835,0.000466464129391775,0.000960059395664237
"robusta",1845,0.000443503459810368,0.000728943230458801
"robusta",1855,0.000462838760510564,0.000750295555698499
"robusta",1865,0.000445920372397879,0.000741866350368658
"robusta",1875,0.000404832858409976,0.000882279265826291
"robusta",1885,0.000406041314703787,0.000374113405074761
"robusta",1895,0.000424168159110283,0.000539343221412136
"robusta",1905,0.000447128828691579,0.000563068310518444
"robusta",1915,0.000441086547222858,0.00053808369842101
"robusta",1925,0.000421751246522661,0.000579080738059901
"robusta",1935,0.000448337284985389,0.000470929912831597
"robusta",1945,0.000399999033234955,0.000458242917564688
"robusta",1955,0.000381872188828569,0.000456367617292619
"robusta",1965,0.000429001984285304,0.000947965653249949
"robusta",1975,0.000363745344422073,0.000600932576445223
"robusta",1985,0.000370996082184716,0.00065977086980773
"robusta",1995,0.000396373664353633,0.000390901869861571
"robusta",2005,0.000381872188828569,0.000709982833715483
"robusta",2015,0.000389122926591101,0.000610059696152243
"robusta",2025,0.00038428910141608,0.000492412630745842
"robusta",2035,0.00035045232519082,0.000496736119008356
"robusta",2045,0.000399999033234955,0.000723453983967448
"robusta",2055,0.000363745344422073,0.000442093563021495
"robusta",2065,0.000337159305959456,0.000644993640845914
"robusta",2075,0.000328700111903002,0.000463459012244649
"robusta",2085,0.000338367762253156,0.000469498915007582
"robusta",2095,0.000346826956309498,0.000521313608705776
"robusta",2105,0.000344410043721877,0.000619143993931592
"robusta",2115,0.000323866286728092,0.000503907400881354
"robusta",2125,0.000329908568196813,0.000630472010307304
"robusta",2135,0.000333533937078023,0.000502979755367616
"robusta",2145,0.000300905617146574,0.000341343951501649
"robusta",2155,0.000322657830434281,0.000356162603023957
"robusta",2165,0.00029123796679642,0.000577583563257322
"robusta",2175,0.000290029510502721,0.000465634089449107
"robusta",2185,0.000309364811202806,0.000604992284901629
"robusta",2195,0.000299697160852763,0.000475691470026796
"robusta",2205,0.000298488704559063,0.000455483536110135
"robusta",2215,0.000271902666096335,0.000404844203675814
"robusta",2225,0.000270694209802413,0.000450782247795822
"robusta",2235,0.000283987229033889,0.000374718106281646
"robusta",2245,0.000264651928333803,0.000611292922472306
"robusta",2255,0.000262235015746182,0.000567855116728855
"robusta",2265,0.000253775821689839,0.000422940917414794
"robusta",2275,0.0002259813269333,0.000431342063536122
"robusta",2285,0.000261026559452482,0.000645697460837424
"robusta",2295,0.00025740119057116,0.000444358339156237
"robusta",2305,0.000244108171339685,0.000462088713697129
"robusta",2315,0.000228398239520922,0.000388764077916215
"robusta",2325,0.000236857433577153,0.000539716960497927
"robusta",2335,0.000218730589170768,0.000235371195380862
"robusta",2345,0.000200603744764383,0.000467831773256711
"robusta",2355,0.00022235595805209,0.000450799122351464
"robusta",2365,0.000242899715045986,0.000750498497385732
"robusta",2375,0.000217522132877068,0.000332756256724243
"robusta",2385,0.000200603744764383,0.00033378665499717
"robusta",2395,0.000224772870639489,0.000429720326134087
"robusta",2405,0.000205437569939404,0.000272098205608917
"robusta",2415,0.00019214455070804,0.000467941063018729
"robusta",2425,0.000188519181826829,0.000457435881887402
"robusta",2435,0.000199395288470572,0.000403416125797418
"robusta",2445,0.000199395288470572,0.000502442542181902
"robusta",2455,0.000167975424832822,0.000277588041002197
"robusta",2465,0.000160724687070291,0.000342843083077748
"robusta",2475,0.000184893812945397,0.00069248018737178
"robusta",2485,0.000176434618889165,0.000344262584188848
"robusta",2495,0.000178851531476676,0.000506055090547797
"robusta",Inf,0.0268736510606621,0.0266147194723056
