"soiltype","component","center","unweighted","arabicaed","robustaed"
"topsoil","sand",12.3287671232877,0.00306803240114716,0.0043949186932012,0.00264012085988184
"topsoil","sand",12.5244618395303,0.00321861353624324,0.00442076776321421,0.00268899708922187
"topsoil","sand",12.720156555773,0.00337433294895365,0.0044479069183067,0.00274059449201695
"topsoil","sand",12.9158512720157,0.00353577257048828,0.00447697048073754,0.0027954536607884
"topsoil","sand",13.1115459882583,0.00370403072106878,0.00450926237503561,0.00285464362677932
"topsoil","sand",13.307240704501,0.00387721627577827,0.00454451330858485,0.00291725990502638
"topsoil","sand",13.5029354207436,0.00405524119187752,0.00458305588737267,0.00298342462752346
"topsoil","sand",13.6986301369863,0.00423827962830509,0.00462547130007512,0.00305348582747443
"topsoil","sand",13.894324853229,0.00442768169242605,0.00467387454865617,0.00312900823511021
"topsoil","sand",14.0900195694716,0.00462133138812021,0.0047270220476854,0.00320854041681985
"topsoil","sand",14.2857142857143,0.00481906069669544,0.00478516871439013,0.00329214311405369
"topsoil","sand",14.4814090019569,0.00502069887401678,0.00484856597283619,0.0033798747174459
"topsoil","sand",14.6771037181996,0.00522754830375684,0.00492028270087403,0.00347378029796378
"topsoil","sand",14.8727984344423,0.0054375382613517,0.00499798742874009,0.00357191268920434
"topsoil","sand",15.0684931506849,0.00565043836718917,0.00508181178966567,0.00367426580821541
"topsoil","sand",15.2641878669276,0.00586601675781063,0.00517188230691069,0.00378083132005936
"topsoil","sand",15.4598825831703,0.00608476453123616,0.00527098587555859,0.00389327760403806
"topsoil","sand",15.6555772994129,0.00630538319006534,0.00537694014016799,0.00401004379476341
"topsoil","sand",15.8512720156556,0.00652748200541297,0.00548935271458828,0.00413082019314117
"topsoil","sand",16.0469667318982,0.0067508027392122,0.00560820217942519,0.00425554060164752
"topsoil","sand",16.2426614481409,0.0069751933581779,0.00573562679189066,0.0043854204190538
"topsoil","sand",16.4383561643836,0.00719992996040468,0.00586990901472376,0.0045193682161286
"topsoil","sand",16.6340508806262,0.00742467485283787,0.00601013926722282,0.00465682914448337
"topsoil","sand",16.8297455968689,0.00764918564912851,0.00615614919009945,0.00479769635170796
"topsoil","sand",17.0254403131115,0.00787292210525196,0.00630924032310406,0.00494274354684407
"topsoil","sand",17.2211350293542,0.00809546971553415,0.00646823689693441,0.00509132132002209
"topsoil","sand",17.4168297455969,0.00831674122680427,0.00663188294565437,0.00524273002913316
"topsoil","sand",17.6125244618395,0.00853654696221095,0.00679988556386398,0.00539683992282365
"topsoil","sand",17.8082191780822,0.00875422479728521,0.00697271308213354,0.00555405012809026
"topsoil","sand",18.0039138943249,0.00896941352694875,0.0071495669349938,0.00571404224442878
"topsoil","sand",18.1996086105675,0.00918239796581996,0.00732914871361246,0.00587608459718801
"topsoil","sand",18.3953033268102,0.00939306019482384,0.00751107882534181,0.00604003589833604
"topsoil","sand",18.5909980430528,0.00960082192457748,0.00769516163609609,0.0062060093982178
"topsoil","sand",18.7866927592955,0.0098051860078334,0.00788062263376902,0.00637385205135986
"topsoil","sand",18.9823874755382,0.0100068254173863,0.0080665017200324,0.0065429084037695
"topsoil","sand",19.1780821917808,0.0102056886891888,0.00825237918484093,0.00671302800144006
"topsoil","sand",19.3737769080235,0.0104013873328622,0.00843767886994454,0.00688412892006771
"topsoil","sand",19.5694716242661,0.0105931788026973,0.00862120001773134,0.00705602103683821
"topsoil","sand",19.7651663405088,0.0107820525804081,0.00880271037985016,0.00722823239893535
"topsoil","sand",19.9608610567515,0.0109679972585067,0.00898179973035863,0.00740060027674135
"topsoil","sand",20.1565557729941,0.0111508292882489,0.0091578455600104,0.00757294128839056
"topsoil","sand",20.3522504892368,0.0113294978846534,0.00932878428269175,0.00774479821607517
"topsoil","sand",20.5479452054795,0.0115052104781644,0.00949544092513113,0.0079160061681356
"topsoil","sand",20.7436399217221,0.0116779613786026,0.00965746334585693,0.00808639004564657
"topsoil","sand",20.9393346379648,0.0118477446699736,0.00981450211161395,0.00825577438376515
"topsoil","sand",21.1350293542074,0.0120131348080664,0.00996332180308943,0.00842319592423105
"topsoil","sand",21.3307240704501,0.0121755060916535,0.0101060102081199,0.00858894749481157
"topsoil","sand",21.5264187866928,0.0123348348563259,0.0102423176895701,0.00875285409852645
"topsoil","sand",21.7221135029354,0.0124910966975082,0.0103719991966511,0.0089147413701779
"topsoil","sand",21.9178082191781,0.0126429526522772,0.0104918034441828,0.00907335288283759
"topsoil","sand",22.1135029354207,0.0127914331384617,0.0106038724538461,0.00922918790945172
"topsoil","sand",22.3091976516634,0.0129366833375351,0.0107085071514904,0.0093822384443587
"topsoil","sand",22.5048923679061,0.0130786653958121,0.010805602769474,0.00953236258316698
"topsoil","sand",22.7005870841487,0.0132161425191753,0.010892350299653,0.0096782400548995
"topsoil","sand",22.8962818003914,0.0133498326442922,0.0109705208253128,0.00982039017313257
"topsoil","sand",23.091976516634,0.0134801105826868,0.0110410659919552,0.00995911357069485
"topsoil","sand",23.2876712328767,0.0136069627988693,0.0111040437543759,0.0100943465167837
"topsoil","sand",23.4833659491194,0.0137293784491976,0.0111574176444001,0.0102249796609966
"topsoil","sand",23.679060665362,0.0138478118947661,0.0112023894726651,0.010351426078941
"topsoil","sand",23.8747553816047,0.0139629330511625,0.011240487410885,0.0104743683574757
"topsoil","sand",24.0704500978474,0.0140748133266279,0.0112719350991949,0.0105938682977698
"topsoil","sand",24.26614481409,0.0141828554244799,0.0112956175435456,0.0107092727537791
"topsoil","sand",24.4618395303327,0.0142873790581232,0.0113122361205334,0.0108209029974855
"topsoil","sand",24.6575342465753,0.0143893242646759,0.0113236355353834,0.0109297513282998
"topsoil","sand",24.853228962818,0.0144889079068347,0.0113301839914508,0.0110360360028848
"topsoil","sand",25.0489236790607,0.0145860911133202,0.0113316313702689,0.0111396833398531
"topsoil","sand",25.2446183953033,0.0146813618568,0.0113284987246391,0.0112411454219948
"topsoil","sand",25.440313111546,0.0147757084771029,0.0113225293916558,0.0113414509671705
"topsoil","sand",25.6360078277886,0.0148695252111507,0.0113141904338696,0.0114409724024768
"topsoil","sand",25.8317025440313,0.0149633144071561,0.0113038516756366,0.0115401469715705
"topsoil","sand",26.027397260274,0.0150582666267676,0.0112923471417975,0.0116399957302475
"topsoil","sand",26.2230919765166,0.0151549420267261,0.0112808143377069,0.0117411130858932
"topsoil","sand",26.4187866927593,0.0152538922970406,0.0112697543446107,0.0118439816953656
"topsoil","sand",26.614481409002,0.0153559115805116,0.0112597848342876,0.0119492792916137
"topsoil","sand",26.8101761252446,0.0154636110620312,0.0112525894693924,0.0120591649642314
"topsoil","sand",27.0058708414873,0.0155764347116303,0.011248214534694,0.0121732140141153
"topsoil","sand",27.2015655577299,0.0156950116374923,0.0112471223356047,0.0122919379741113
"topsoil","sand",27.3972602739726,0.0158199721937442,0.0112497728196616,0.0124158480889167
"topsoil","sand",27.5929549902153,0.0159560644694187,0.0112591267300615,0.0125487677919402
"topsoil","sand",27.7886497064579,0.0161008796918733,0.0112737894821304,0.0126887083796002
"topsoil","sand",27.9843444227006,0.0162549958725271,0.0112941182776298,0.0128361081843071
"topsoil","sand",28.1800391389432,0.0164189856709713,0.0113204653241448,0.0129914004801612
"topsoil","sand",28.3757338551859,0.0165982445015091,0.0113560924217884,0.0131588209865619
"topsoil","sand",28.5714285714286,0.0167898878117748,0.0113992063816635,0.0133360128863971
"topsoil","sand",28.7671232876712,0.0169936589387542,0.0114496264620093,0.0135227374597188
"topsoil","sand",28.9628180039139,0.017209925749111,0.0115075524314878,0.0137192525577939
"topsoil","sand",29.1585127201566,0.0174437672981681,0.0115759899153442,0.0139294698371828
"topsoil","sand",29.3542074363992,0.0176925346435955,0.0116533298326248,0.0141512696577105
"topsoil","sand",29.5499021526419,0.0179547537960616,0.0117386958053291,0.0143834848318854
"topsoil","sand",29.7455968688845,0.0182304638144559,0.0118321199356652,0.0146261295429569
"topsoil","sand",29.9412915851272,0.0185235484715099,0.0119359661224908,0.0148821855732177
"topsoil","sand",30.1369863013699,0.0188320544131176,0.0120491680499406,0.0151501470035192
"topsoil","sand",30.3326810176125,0.0191532723573043,0.0121701880646743,0.0154279413348718
"topsoil","sand",30.5283757338552,0.0194868481928988,0.0122989062287095,0.0157153162703287
"topsoil","sand",30.7240704500978,0.0198349305826913,0.0124368769988503,0.0160139927432887
"topsoil","sand",30.9197651663405,0.0201962353993757,0.0125836744571343,0.0163230862985026
"topsoil","sand",31.1154598825832,0.0205672778402657,0.0127373054750168,0.0166399569680602
"topsoil","sand",31.3111545988258,0.0209473281358063,0.0128975387371795,0.0169641127765145
"topsoil","sand",31.5068493150685,0.0213367548344324,0.0130651571524636,0.017296019941047
"topsoil","sand",31.7025440313112,0.0217343536349065,0.0132402501684439,0.0176350284437534
"topsoil","sand",31.8982387475538,0.0221367737773793,0.0134206812262937,0.0179785365836014
"topsoil","sand",32.0939334637965,0.0225430099106275,0.0136061622403131,0.0183258810024137
"topsoil","sand",32.2896281800391,0.0229521067340091,0.0137968892508836,0.0186765874947955
"topsoil","sand",32.4853228962818,0.0233619105900742,0.0139932111234431,0.0190295489754033
"topsoil","sand",32.6810176125245,0.0237703866675711,0.014193177522373,0.0193829561608854
"topsoil","sand",32.8767123287671,0.0241764149421567,0.0143964987226942,0.0197360669353473
"topsoil","sand",33.0724070450098,0.0245785304544061,0.0146030328123666,0.0200879875918573
"topsoil","sand",33.2681017612524,0.0249724527254171,0.0148131097663259,0.0204363293993654
"topsoil","sand",33.4637964774951,0.0253586330173002,0.0150252274922172,0.0207808214274561
"topsoil","sand",33.6594911937378,0.0257360199237135,0.0152391375439508,0.0211207387884438
"topsoil","sand",33.8551859099804,0.02610356690861,0.0154545933791481,0.0214553584278412
"topsoil","sand",34.0508806262231,0.0264539048044011,0.0156716910400351,0.0217802476504374
"topsoil","sand",34.2465753424658,0.0267908212582368,0.015889514482613,0.0220972619747823
"topsoil","sand",34.4422700587084,0.0271134947571658,0.0161078777006014,0.0224057738133166
"topsoil","sand",34.6379647749511,0.0274211148193452,0.0163265969372337,0.0227051604450427
"topsoil","sand",34.8336594911937,0.0277056703076572,0.0165454027616746,0.0229901992371923
"topsoil","sand",35.0293542074364,0.027971697449732,0.0167639795983059,0.0232634054377252
"topsoil","sand",35.2250489236791,0.028219667350992,0.0169821952212566,0.0235248975883142
"topsoil","sand",35.4207436399217,0.0284491031476489,0.0171999221694851,0.0237742024721211
"topsoil","sand",35.6164383561644,0.0286525898227512,0.0174167241678413,0.0240060441807042
"topsoil","sand",35.812133072407,0.0288340646555921,0.0176325356674398,0.0242226604270462
"topsoil","sand",36.0078277886497,0.0289956481646172,0.017847336542791,0.0244252562560345
"topsoil","sand",36.2035225048924,0.0291372150897248,0.0180610252865495,0.024613523726534
"topsoil","sand",36.399217221135,0.0292527690796144,0.0182730715268434,0.0247826987501449
"topsoil","sand",36.5949119373777,0.0293447748416119,0.0184833910036457,0.0249340218256943
"topsoil","sand",36.7906066536204,0.0294169444720596,0.0186920904055345,0.0250699374199422
"topsoil","sand",36.986301369863,0.0294694481227158,0.0188990492574368,0.0251902904987981
"topsoil","sand",37.1819960861057,0.0294980407411217,0.0191036291561404,0.025291187183099
"topsoil","sand",37.3776908023483,0.0295033801917883,0.0193054874402432,0.0253724212640322
"topsoil","sand",37.573385518591,0.0294903831739678,0.0195048976648473,0.0254376658184753
"topsoil","sand",37.7690802348337,0.0294594112746146,0.0197016758657876,0.0254868904086309
"topsoil","sand",37.9647749510763,0.0294078898565632,0.0198950508584152,0.0255172447491659
"topsoil","sand",38.160469667319,0.029334771672676,0.020084134699428,0.0255268841579049
"topsoil","sand",38.3561643835616,0.0292456377530995,0.0202695075874867,0.0255205893421724
"topsoil","sand",38.5518590998043,0.0291409272291477,0.0204508954133507,0.0254984252463477
"topsoil","sand",38.747553816047,0.0290194119929209,0.0206274411535315,0.0254586260178302
"topsoil","sand",38.9432485322896,0.0288786882092963,0.0207973245493225,0.0253977335640883
"topsoil","sand",39.1389432485323,0.0287244964476107,0.0209617165162614,0.0253214573672535
"topsoil","sand",39.3346379647749,0.0285572655966072,0.0211202587721163,0.0252299403042885
"topsoil","sand",39.5303326810176,0.0283767302352286,0.0212721796472825,0.0251224602420087
"topsoil","sand",39.7260273972603,0.0281795520852491,0.0214142543806198,0.0249941561327489
"topsoil","sand",39.9217221135029,0.027971286006951,0.0215486551050303,0.0248514526686091
"topsoil","sand",40.1174168297456,0.0277523107793684,0.0216749841626729,0.0246945705213945
"topsoil","sand",40.3131115459883,0.0275230032599889,0.0217928433832117,0.0245237332663735
"topsoil","sand",40.5088062622309,0.0272795035548111,0.0218971510328222,0.0243330716148883
"topsoil","sand",40.7045009784736,0.0270270094114162,0.0219915221341577,0.0241294593203672
"topsoil","sand",40.9001956947162,0.0267658584338659,0.0220755966632522,0.0239132080218177
"topsoil","sand",41.0958904109589,0.0264963876136898,0.0221490180879877,0.0236846329879312
"topsoil","sand",41.2915851272016,0.0262160046173264,0.0222065751211122,0.0234395238804096
"topsoil","sand",41.4872798434442,0.0259280999999886,0.0222516581257569,0.023182770684617
"topsoil","sand",41.6829745596869,0.0256334639864815,0.0222846952739667,0.0229154790897368
"topsoil","sand",41.8786692759295,0.0253324335327316,0.022305460991795,0.0226380697378487
"topsoil","sand",42.0743639921722,0.0250235260594067,0.0223092163426853,0.0223479811391479
"topsoil","sand",42.2700587084149,0.0247088617730627,0.0222986735411602,0.0220484353551594
"topsoil","sand",42.4657534246575,0.0243894992362756,0.0222752803414844,0.0217410562389754
"topsoil","sand",42.6614481409002,0.0240658142913731,0.0222390143229562,0.0214263678127287
"topsoil","sand",42.8571428571429,0.0237373145755282,0.022186142759343,0.0211033150705789
"topsoil","sand",43.0528375733855,0.0234053356694761,0.0221184015327672,0.0207739247752179
"topsoil","sand",43.2485322896282,0.0230709597511461,0.0220382571474555,0.020439935761476
"topsoil","sand",43.4442270058708,0.0227346131958736,0.0219459191242188,0.0201019460951877
"topsoil","sand",43.6399217221135,0.0223966068304079,0.0218389646651619,0.0197600970053493
"topsoil","sand",43.8356164383562,0.0220579770820566,0.021718138185314,0.0194158250074326
"topsoil","sand",44.0313111545988,0.0217194916949828,0.0215866335103629,0.0190704831520179
"topsoil","sand",44.2270058708415,0.0213815994426084,0.0214448629616534,0.0187246851253809
"topsoil","sand",44.4227005870841,0.0210451082796471,0.0212916999533391,0.0183793086336602
"topsoil","sand",44.6183953033268,0.0207112348461031,0.0211271836837337,0.0180358531809616
"topsoil","sand",44.8140900195695,0.0203800450973138,0.020954698136196,0.0176947736417314
"topsoil","sand",45.0097847358121,0.020051948257032,0.020774775163081,0.0173566221683054
"topsoil","sand",45.2054794520548,0.0197278565219605,0.020587276665412,0.017022483185369
"topsoil","sand",45.4011741682975,0.0194095586939143,0.0203920129251289,0.0166944851932611
"topsoil","sand",45.5968688845401,0.0190960950358282,0.020191922317498,0.0163717856882908
"topsoil","sand",45.7925636007828,0.0187877608031009,0.0199875410179352,0.0160547990733305
"topsoil","sand",45.9882583170254,0.0184851930607965,0.0197792435885927,0.0157443350533641
"topsoil","sand",46.1839530332681,0.0181909351400587,0.0195670749333125,0.0154434855338839
"topsoil","sand",46.3796477495108,0.0179028760400085,0.019352997710467,0.015149946822001
"topsoil","sand",46.5753424657534,0.017621137751119,0.0191374389097353,0.0148639424008824
"topsoil","sand",46.7710371819961,0.0173458355261588,0.0189208202854649,0.014585688495124
"topsoil","sand",46.9667318982387,0.0170801440155707,0.018703661395686,0.0143192480547953
"topsoil","sand",47.1624266144814,0.0168209676293758,0.0184867116079027,0.0140609981012272
"topsoil","sand",47.3581213307241,0.0165682336514958,0.0182702105021256,0.0138109573368252
"topsoil","sand",47.5538160469667,0.0163218627805065,0.0180543901314413,0.0135691376414574
"topsoil","sand",47.7495107632094,0.0160841438648011,0.0178399620774572,0.013338816991493
"topsoil","sand",47.945205479452,0.0158525400179801,0.0176267864565012,0.0131169214387809
"topsoil","sand",48.1409001956947,0.0156264490482362,0.0174148364026383,0.0129028153534794
"topsoil","sand",48.3365949119374,0.0154056253205537,0.0172041366680603,0.0126963380178766
"topsoil","sand",48.53228962818,0.0151912996674292,0.0169950763111342,0.0124997413517059
"topsoil","sand",48.7279843444227,0.0149816810378366,0.0167872035818262,0.0123108159795348
"topsoil","sand",48.9236790606654,0.014775859662314,0.0165802378432237,0.0121284343122933
"topsoil","sand",49.119373776908,0.0145734909657491,0.0163740385156119,0.0119523273993928
"topsoil","sand",49.3150684931507,0.0143748742094029,0.0161684946648192,0.0117837709019993
"topsoil","sand",49.5107632093933,0.0141788608026918,0.0159631083518291,0.0116214202671396
"topsoil","sand",49.706457925636,0.0139845778069542,0.0157575662725446,0.0114639427095489
"topsoil","sand",49.9021526418787,0.0137916679832422,0.0155516469175781,0.0113110377194588
"topsoil","sand",50.0978473581213,0.0135998272380142,0.0153448567851433,0.0111632470425694
"topsoil","sand",50.293542074364,0.0134082785475742,0.0151366683714171,0.0110198924658227
"topsoil","sand",50.4892367906067,0.0132165226076556,0.0149270368518444,0.0108797300514539
"topsoil","sand",50.6849315068493,0.0130242701599596,0.0147157578158131,0.010742494266653
"topsoil","sand",50.880626223092,0.0128310023111687,0.0145022336981426,0.0106082984490259
"topsoil","sand",51.0763209393346,0.0126360370600846,0.014285830273596,0.0104768743431231
"topsoil","sand",51.2720156555773,0.0124394553890507,0.0140669955645896,0.0103472674316443
"topsoil","sand",51.46771037182,0.0122410909099495,0.0138456239226777,0.0102192869732647
"topsoil","sand",51.6634050880626,0.0120405267743988,0.013621291019495,0.010092875999098
"topsoil","sand",51.8590998043053,0.0118370296690983,0.0133932519401992,0.00996797000199094
"topsoil","sand",52.0547945205479,0.011631265499781,0.0131624728198549,0.00984396320686873
"topsoil","sand",52.2504892367906,0.0114232100595976,0.0129289906445337,0.00972074727819891
"topsoil","sand",52.4461839530333,0.0112127119626197,0.0126927024961826,0.00959824786141053
"topsoil","sand",52.6418786692759,0.0109990355967161,0.0124529269547006,0.00947649106738771
"topsoil","sand",52.8375733855186,0.0107832330219715,0.0122109314729352,0.00935515446163069
"topsoil","sand",53.0332681017613,0.0105654078341815,0.011966894470207,0.00923419374467067
"topsoil","sand",53.2289628180039,0.0103456677849845,0.0117209990692775,0.00911356652121262
"topsoil","sand",53.4246575342466,0.0101235036973726,0.0114729848733988,0.00899335042572593
"topsoil","sand",53.6203522504892,0.00990001229445783,0.011224009250934,0.00887337987757203
"topsoil","sand",53.8160469667319,0.00967538764670496,0.0109743526624952,0.00875364424379509
"topsoil","sand",54.0117416829746,0.00944982596379793,0.0107242978119403,0.00863413339183104
"topsoil","sand",54.2074363992172,0.00922347680772943,0.0104744352810904,0.0085149244952295
"topsoil","sand",54.4031311154599,0.00899699253588055,0.0102253451179663,0.00839593387487399
"topsoil","sand",54.5988258317025,0.0087706445270704,0.00997734067358812,0.00827714491923471
"topsoil","sand",54.7945205479452,0.0085446714476089,0.00973074255003065,0.00815855328829345
"topsoil","sand",54.9902152641879,0.00831975311654543,0.00948676976770249,0.00804021644484129
"topsoil","sand",55.1859099804305,0.0080962212697837,0.00924562849917923,0.00792207400500773
"topsoil","sand",55.3816046966732,0.00787422521053336,0.00900738911379377,0.00780409316493173
"topsoil","sand",55.5772994129158,0.00765400460269876,0.00877234709874072,0.00768626309029625
"topsoil","sand",55.7729941291585,0.00743655643518699,0.00854201373787818,0.00756860334357355
"topsoil","sand",55.9686888454012,0.00722213390554752,0.00831654115244678,0.0074510678436689
"topsoil","sand",56.1643835616438,0.00701057187311,0.00809551315002699,0.00733361919756971
"topsoil","sand",56.3600782778865,0.00680208121929285,0.00787915133447625,0.0072162438603454
"topsoil","sand",56.5557729941292,0.00659774830424616,0.00766891984917561,0.00709893607713999
"topsoil","sand",56.7514677103718,0.00639801567348965,0.00746522369956609,0.00698167243287943
"topsoil","sand",56.9471624266145,0.00620225905197516,0.00726702104675357,0.00686443673094603
"topsoil","sand",57.1428571428571,0.00601064402898889,0.00707443375410812,0.00674722714815286
"topsoil","sand",57.3385518590998,0.00582415011538205,0.00688862050169631,0.00663004991302549
"topsoil","sand",57.5342465753425,0.00564363696106781,0.00671043850236492,0.00651293059758188
"topsoil","sand",57.7299412915851,0.00546794084615087,0.00653821737372436,0.00639588518311803
"topsoil","sand",57.9256360078278,0.00529717655792207,0.0063719777160763,0.00627893962541906
"topsoil","sand",58.1213307240704,0.00513207365427481,0.00621243734440941,0.00616214605945435
"topsoil","sand",58.3170254403131,0.00497406224724473,0.00606095991835985,0.00604564205869728
"topsoil","sand",58.5127201565558,0.00482142163477606,0.00591536840368019,0.00592944145915153
"topsoil","sand",58.7084148727984,0.00467421761118118,0.00577560087218676,0.00581360761850404
"topsoil","sand",58.9041095890411,0.00453284342866458,0.00564192109346236,0.005698239920804
"topsoil","sand",59.0998043052838,0.0043993703058748,0.00551612803953932,0.00558370305640653
"topsoil","sand",59.2954990215264,0.00427155468202032,0.00539574002378592,0.00546991530627898
"topsoil","sand",59.4911937377691,0.00414941936259744,0.00528064448547772,0.0053569768291523
"topsoil","sand",59.6868884540117,0.00403298572070621,0.00517072754791759,0.00524498901089469
"topsoil","sand",59.8825831702544,0.00392496292346183,0.005068087819716,0.00513470857469911
"topsoil","sand",60.0782778864971,0.00382265631554165,0.00497015884820497,0.00502581598991025
"topsoil","sand",60.2739726027397,0.00372605416324391,0.00487681452147944,0.00491843866383554
"topsoil","sand",60.4696673189824,0.00363514373465654,0.00478792910462383,0.00481270465319752
"topsoil","sand",60.665362035225,0.00355221668361918,0.0047050306187219,0.00470962505379524
"topsoil","sand",60.8610567514677,0.00347521999630819,0.00462639049613695,0.00460881147421055
"topsoil","sand",61.0567514677104,0.00340378500131089,0.00455165438218657,0.00451029414226801
"topsoil","sand",61.252446183953,0.00333787519190401,0.00448071909364527,0.00441421390391116
"topsoil","sand",61.4481409001957,0.00327934868104033,0.00441471566894658,0.00432175118623892
"topsoil","sand",61.6438356164384,0.00322682635453243,0.00435262113721564,0.00423257728941832
"topsoil","sand",61.839530332681,0.003179617507033,0.00429394908768736,0.00414651892947785
"topsoil","sand",62.0352250489237,0.00313767355105599,0.00423864432903097,0.00406371697275509
